Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000194208, 0.0043552, 3.70737e+10, 1.6532e+09, 80.8875, 3.60695, 511, 288, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000311424, 0.00450896, 2.31196e+10, 1.59682e+09, 50.4425, 3.48395, 511, 288, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000193024, 0.00438077, 3.73011e+10, 1.64355e+09, 81.3837, 3.5859, 511, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000185184, 0.0043959, 3.88802e+10, 1.63789e+09, 84.8291, 3.57355, 511, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000312384, 0.0045313, 2.30486e+10, 1.58895e+09, 50.2875, 3.46678, 511, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.0001848, 0.00435549, 3.8961e+10, 1.65309e+09, 85.0054, 3.60671, 511, 224, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000178016, 0.0043591, 4.04458e+10, 1.65172e+09, 88.2449, 3.60372, 511, 224, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000246752, 0.00443437, 2.91791e+10, 1.62368e+09, 63.6631, 3.54256, 511, 224, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00020176, 0.00437834, 3.5686e+10, 1.64446e+09, 77.8598, 3.58789, 511, 192, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00019408, 0.00439846, 3.70981e+10, 1.63694e+09, 80.9408, 3.57147, 511, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000262688, 0.00442675, 2.74089e+10, 1.62647e+09, 59.801, 3.54865, 511, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00019248, 0.00436934, 3.74065e+10, 1.64784e+09, 81.6137, 3.59528, 511, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000185632, 0.00435107, 3.87864e+10, 1.65476e+09, 84.6244, 3.61037, 511, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000265376, 0.00446909, 2.71313e+10, 1.61107e+09, 59.1953, 3.51503, 511, 160, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000184096, 0.00437712, 3.911e+10, 1.64492e+09, 85.3305, 3.58889, 511, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00017584, 0.00433664, 4.09463e+10, 1.66027e+09, 89.3369, 3.62239, 511, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000275552, 0.0044377, 2.61294e+10, 1.62246e+09, 57.0092, 3.5399, 511, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000226208, 0.00438301, 3.18291e+10, 1.64271e+09, 69.4449, 3.58407, 511, 96, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000218944, 0.00437434, 3.28851e+10, 1.64596e+09, 71.7489, 3.59117, 511, 96, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000275488, 0.00452774, 2.61354e+10, 1.5902e+09, 57.0225, 3.4695, 511, 96, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000302464, 0.00446592, 2.38045e+10, 1.61221e+09, 51.9368, 3.51753, 511, 64, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000295744, 0.0044536, 2.43454e+10, 1.61667e+09, 53.1169, 3.52726, 511, 64, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000367264, 0.00454218, 1.96044e+10, 1.58514e+09, 42.773, 3.45847, 511, 64, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00055008, 0.00470922, 1.3089e+10, 1.52892e+09, 28.5577, 3.3358, 511, 32, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000543104, 0.00468291, 1.32571e+10, 1.5375e+09, 28.9245, 3.35454, 511, 32, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000635616, 0.00484285, 1.13276e+10, 1.48673e+09, 24.7146, 3.24375, 511, 32, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00022176, 0.00438093, 3.24675e+10, 1.64349e+09, 70.8378, 3.58577, 255, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00021552, 0.0043961, 3.34076e+10, 1.63782e+09, 72.8888, 3.5734, 255, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000296768, 0.00449542, 2.42614e+10, 1.60163e+09, 52.9336, 3.49444, 255, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000224416, 0.00439315, 3.20833e+10, 1.63891e+09, 69.9995, 3.57579, 255, 992, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000217536, 0.00442707, 3.3098e+10, 1.62636e+09, 72.2133, 3.54839, 255, 992, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000307648, 0.00448662, 2.34034e+10, 1.60477e+09, 51.0616, 3.5013, 255, 992, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000226496, 0.00438454, 3.17886e+10, 1.64213e+09, 69.3566, 3.58281, 255, 960, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00022016, 0.00438371, 3.27035e+10, 1.64244e+09, 71.3527, 3.58349, 255, 960, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000314144, 0.00450179, 2.29194e+10, 1.59936e+09, 50.0057, 3.4895, 255, 960, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000229024, 0.00440077, 3.14378e+10, 1.63608e+09, 68.5911, 3.5696, 255, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000222752, 0.00440218, 3.23229e+10, 1.63555e+09, 70.5224, 3.56846, 255, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000310272, 0.0044944, 2.32054e+10, 1.60199e+09, 50.6298, 3.49524, 255, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000231104, 0.00439619, 3.11548e+10, 1.63778e+09, 67.9737, 3.57332, 255, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000224, 0.0043864, 3.21429e+10, 1.64144e+09, 70.1295, 3.5813, 255, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000311488, 0.00446618, 2.31149e+10, 1.61212e+09, 50.4321, 3.51733, 255, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000234752, 0.00438979, 3.06707e+10, 1.64017e+09, 66.9174, 3.57853, 255, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000228064, 0.00439549, 3.15701e+10, 1.63804e+09, 68.8798, 3.57389, 255, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000305568, 0.00449968, 2.35627e+10, 1.60011e+09, 51.4092, 3.49114, 255, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000238656, 0.00439843, 3.01689e+10, 1.63695e+09, 65.8228, 3.5715, 255, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000231904, 0.00441475, 3.10473e+10, 1.6309e+09, 67.7392, 3.5583, 255, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000309088, 0.00449818, 2.32943e+10, 1.60065e+09, 50.8237, 3.4923, 255, 832, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00024352, 0.0044041, 2.95664e+10, 1.63484e+09, 64.508, 3.56691, 255, 800, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00023632, 0.00449341, 3.04672e+10, 1.60235e+09, 66.4734, 3.49601, 255, 800, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000367264, 0.00450915, 1.96044e+10, 1.59675e+09, 42.773, 3.4838, 255, 800, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.0002488, 0.00447002, 2.89389e+10, 1.61073e+09, 63.1391, 3.51431, 255, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00024096, 0.00456246, 2.98805e+10, 1.57809e+09, 65.1934, 3.4431, 255, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00036608, 0.00470157, 1.96678e+10, 1.5314e+09, 42.9114, 3.34123, 255, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000255936, 0.00450794, 2.8132e+10, 1.59718e+09, 61.3786, 3.48474, 255, 736, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00024912, 0.00447578, 2.89017e+10, 1.60866e+09, 63.058, 3.50978, 255, 736, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00037056, 0.00465642, 1.94301e+10, 1.54625e+09, 42.3926, 3.37362, 255, 736, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000261728, 0.00442576, 2.75095e+10, 1.62684e+09, 60.0203, 3.54945, 255, 704, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000254528, 0.0044232, 2.82877e+10, 1.62778e+09, 61.7182, 3.5515, 255, 704, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000374976, 0.00459456, 1.92012e+10, 1.56707e+09, 41.8933, 3.41904, 255, 704, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000209984, 0.00437174, 3.42883e+10, 1.64694e+09, 74.8105, 3.5933, 255, 672, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000201888, 0.00437699, 3.56633e+10, 1.64497e+09, 77.8105, 3.58899, 255, 672, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000309696, 0.0044945, 2.32486e+10, 1.60196e+09, 50.7239, 3.49516, 255, 672, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000212288, 0.00441024, 3.39162e+10, 1.63256e+09, 73.9985, 3.56194, 255, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000205472, 0.00442304, 3.50413e+10, 1.62784e+09, 76.4532, 3.55163, 255, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00031376, 0.00450819, 2.29475e+10, 1.59709e+09, 50.0669, 3.48455, 255, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00021904, 0.00439232, 3.28707e+10, 1.63922e+09, 71.7175, 3.57647, 255, 608, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000211808, 0.00439277, 3.39931e+10, 1.63906e+09, 74.1662, 3.57611, 255, 608, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000309984, 0.00450493, 2.3227e+10, 1.59825e+09, 50.6768, 3.48707, 255, 608, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00022624, 0.00443898, 3.18246e+10, 1.622e+09, 69.4351, 3.53888, 255, 576, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000218944, 0.00439267, 3.28851e+10, 1.63909e+09, 71.7489, 3.57618, 255, 576, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000312544, 0.00449632, 2.30368e+10, 1.60131e+09, 50.2617, 3.49375, 255, 576, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000232608, 0.00440397, 3.09534e+10, 1.63489e+09, 67.5342, 3.56701, 255, 544, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00022512, 0.00440272, 3.19829e+10, 1.63535e+09, 69.7806, 3.56802, 255, 544, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000314144, 0.00454099, 2.29194e+10, 1.58556e+09, 50.0057, 3.45938, 255, 544, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000197184, 0.00438451, 3.65141e+10, 1.64214e+09, 79.6667, 3.58284, 255, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000189536, 0.00446262, 3.79875e+10, 1.6134e+09, 82.8813, 3.52013, 255, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000309856, 0.00450522, 2.32366e+10, 1.59815e+09, 50.6977, 3.48685, 255, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.0002024, 0.00437245, 3.55731e+10, 1.64667e+09, 77.6136, 3.59272, 255, 480, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000195168, 0.0043841, 3.68913e+10, 1.6423e+09, 80.4896, 3.58318, 255, 480, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000310624, 0.00453718, 2.31791e+10, 1.58689e+09, 50.5724, 3.46228, 255, 480, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000210592, 0.00439178, 3.41893e+10, 1.63943e+09, 74.5945, 3.57691, 255, 448, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000203776, 0.00440352, 3.53329e+10, 1.63506e+09, 77.0895, 3.56737, 255, 448, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00031008, 0.00449866, 2.32198e+10, 1.60048e+09, 50.6611, 3.49193, 255, 448, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000218624, 0.00438752, 3.29333e+10, 1.64102e+09, 71.854, 3.58038, 255, 416, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000210912, 0.00441293, 3.41375e+10, 1.63157e+09, 74.4813, 3.55977, 255, 416, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000307392, 0.00455027, 2.34229e+10, 1.58232e+09, 51.1041, 3.45232, 255, 416, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000202976, 0.00436662, 3.54722e+10, 1.64887e+09, 77.3934, 3.59752, 255, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000195424, 0.00438586, 3.6843e+10, 1.64164e+09, 80.3842, 3.58174, 255, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000261312, 0.00445802, 2.75533e+10, 1.61507e+09, 60.1159, 3.52376, 255, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000213728, 0.0043823, 3.36877e+10, 1.64297e+09, 73.5, 3.58464, 255, 352, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000206816, 0.00438858, 3.48136e+10, 1.64062e+09, 75.9564, 3.57952, 255, 352, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000325472, 0.00453808, 2.21217e+10, 1.58657e+09, 48.2653, 3.4616, 255, 352, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000195232, 0.0043512, 3.68792e+10, 1.65472e+09, 80.4632, 3.61027, 255, 320, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00018784, 0.00436589, 3.83305e+10, 1.64915e+09, 83.6297, 3.59812, 255, 320, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000264896, 0.00458349, 2.71805e+10, 1.57086e+09, 59.3025, 3.4273, 255, 320, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00021024, 0.00440134, 3.42466e+10, 1.63586e+09, 74.7194, 3.56914, 255, 288, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000200928, 0.00441898, 3.58337e+10, 1.62934e+09, 78.1822, 3.5549, 255, 288, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000269024, 0.00456157, 2.67634e+10, 1.5784e+09, 58.3926, 3.44377, 255, 288, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000184576, 0.00434669, 3.90083e+10, 1.65643e+09, 85.1086, 3.61402, 255, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000176352, 0.00446896, 4.08274e+10, 1.61111e+09, 89.0775, 3.51514, 255, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000270208, 0.00444019, 2.66461e+10, 1.62155e+09, 58.1367, 3.53791, 255, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000198656, 0.00437098, 3.62436e+10, 1.64723e+09, 79.0764, 3.59393, 255, 224, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000191744, 0.00434918, 3.75501e+10, 1.65548e+09, 81.9269, 3.61194, 255, 224, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000272704, 0.0044591, 2.64023e+10, 1.61467e+09, 57.6046, 3.5229, 255, 224, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000219776, 0.00438438, 3.27606e+10, 1.64219e+09, 71.4773, 3.58294, 255, 192, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000213152, 0.00438125, 3.37787e+10, 1.64337e+09, 73.6986, 3.58551, 255, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000285696, 0.00453421, 2.52016e+10, 1.58793e+09, 54.985, 3.46455, 255, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00018848, 0.00436592, 3.82003e+10, 1.64914e+09, 83.3457, 3.5981, 255, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00018176, 0.00438051, 3.96127e+10, 1.64364e+09, 86.4272, 3.58611, 255, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000296928, 0.00449622, 2.42483e+10, 1.60134e+09, 52.9051, 3.49382, 255, 160, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000216128, 0.0043793, 3.33136e+10, 1.6441e+09, 72.6838, 3.58711, 255, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000209568, 0.00440035, 3.43564e+10, 1.63623e+09, 74.959, 3.56994, 255, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000307712, 0.00452669, 2.33985e+10, 1.59057e+09, 51.051, 3.47031, 255, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000270432, 0.00444141, 2.66241e+10, 1.62111e+09, 58.0885, 3.53694, 255, 96, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000264352, 0.00448944, 2.72364e+10, 1.60376e+09, 59.4246, 3.4991, 255, 96, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000333184, 0.00453341, 2.16097e+10, 1.58821e+09, 47.1481, 3.46516, 255, 96, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000381472, 0.00455267, 1.88743e+10, 1.58149e+09, 41.18, 3.4505, 255, 64, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00037472, 0.00458166, 1.92143e+10, 1.57148e+09, 41.922, 3.42867, 255, 64, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000457536, 0.00470218, 1.57365e+10, 1.53121e+09, 34.3339, 3.34079, 255, 64, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00071504, 0.00488531, 1.00694e+10, 1.47381e+09, 21.9694, 3.21556, 255, 32, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000710272, 0.00489011, 1.0137e+10, 1.47236e+09, 22.1169, 3.2124, 255, 32, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000812832, 0.00501261, 8.85792e+09, 1.43638e+09, 19.3263, 3.1339, 255, 32, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000204832, 0.00437466, 3.51508e+10, 1.64584e+09, 76.6921, 3.59091, 127, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000198464, 0.00439798, 3.62786e+10, 1.63711e+09, 79.1529, 3.57186, 127, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00031008, 0.00451456, 2.32198e+10, 1.59484e+09, 50.6611, 3.47963, 127, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000207296, 0.00436192, 3.47329e+10, 1.65065e+09, 75.7805, 3.6014, 127, 992, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000200768, 0.00440973, 3.58623e+10, 1.63275e+09, 78.2445, 3.56235, 127, 992, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000305568, 0.0045272, 2.35627e+10, 1.59039e+09, 51.4092, 3.46992, 127, 992, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000210464, 0.00445728, 3.42101e+10, 1.61533e+09, 74.6398, 3.52435, 127, 960, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000204352, 0.00439674, 3.52333e+10, 1.63758e+09, 76.8723, 3.57288, 127, 960, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000311104, 0.00449184, 2.31434e+10, 1.60291e+09, 50.4944, 3.49723, 127, 960, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000213472, 0.00438752, 3.37281e+10, 1.64102e+09, 73.5881, 3.58038, 127, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.00020688, 0.00438899, 3.48028e+10, 1.64047e+09, 75.9329, 3.57918, 127, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000308128, 0.00449411, 2.33669e+10, 1.6021e+09, 50.9821, 3.49546, 127, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00021504, 0.00439174, 3.34821e+10, 1.63944e+09, 73.0515, 3.57694, 127, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000209952, 0.00439117, 3.42936e+10, 1.63965e+09, 74.8219, 3.57741, 127, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.00030896, 0.00452246, 2.3304e+10, 1.59205e+09, 50.8448, 3.47355, 127, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00021808, 0.00440995, 3.30154e+10, 1.63267e+09, 72.0332, 3.56217, 127, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000212896, 0.00441341, 3.38193e+10, 1.63139e+09, 73.7872, 3.55938, 127, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000310016, 0.00450051, 2.32246e+10, 1.59982e+09, 50.6716, 3.49049, 127, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.00022256, 0.00440429, 3.23508e+10, 1.63477e+09, 70.5832, 3.56675, 127, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000218304, 0.00439766, 3.29815e+10, 1.63723e+09, 71.9593, 3.57212, 127, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000309088, 0.00448787, 2.32943e+10, 1.60432e+09, 50.8237, 3.50032, 127, 832, Complete
