Device Name:         NVS 5400M,,,,,,,,,,,,,,,,,,,,,,,,
Cuda Version:        2.1,,,,,,,,,,,,,,,,,,,,,,,,
Multiprocessors:     2,,,,,,,,,,,,,,,,,,,,,,,,
Clock Rate:          950 mHz,,,,,,,,,,,,,,,,,,,,,,,,
Total Global Memory: 1073 MB,,,,,,,,,,,,,,,,,,,,,,,,
Warp Size:           32,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads/Block:   1024,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads-Dim:     1024 x 1024 x 64,,,,,,,,,,,,,,,,,,,,,,,,
Max Grid Size:       65535 x 65535 x 65535,,,,,,,,,,,,,,,,,,,,,,,,
Size per element:    4 bytes,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10000000,100.737,131.73,255,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.3858,82.0346,255,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.5155,57.3968,255,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.1611,40.729,255,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.40061,39.1554,255,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.06768,34.3462,255,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.91315,36.5886,255,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.83427,33.1732,255,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.09184,36.6936,255,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,403.028,434.782,511,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,201.215,232.548,511,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,100.605,132.275,511,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.3891,79.3994,511,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.5111,57.2409,511,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.1597,44.74,511,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.40026,39.1924,511,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.03594,34.8804,511,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.8351,36.4556,511,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.78682,32.9171,511,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.23987,32.5943,511,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,402.558,431.159,1023,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,201.214,229.205,1023,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,100.541,130.067,1023,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.474,82.1617,1023,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.5587,54.3119,1023,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.1388,44.8843,1023,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.38848,37.4496,1023,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.03478,33.6712,1023,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.80448,36.3915,1023,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.77072,35.9389,1023,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.48765,34.9419,1023,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,402.782,430.165,2047,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,201.207,230.772,2047,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,100.825,132.101,2047,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.6652,80.6964,2047,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.6583,58.393,2047,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.1633,44.8004,2047,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.42067,39.0332,2047,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.0471,36.8581,2047,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.82854,33.6725,2047,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.74765,34.449,2047,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.96675,37.864,2047,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,402.781,434.298,4095,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,201.563,229.387,4095,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,101.31,132.975,4095,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,51.0411,80.6434,4095,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.6827,57.2633,4095,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.2023,42.8657,4095,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.37622,38.9176,4095,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.98243,37.1201,4095,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.73424,33.2376,4095,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.7321,33.3021,4095,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.41834,34.7494,4095,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,403.166,434.171,8191,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,202.611,231.459,8191,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,102.078,133.77,8191,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,51.138,81.6688,8191,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.8085,57.4886,8191,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.2198,44.8871,8191,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.5783,39.1744,8191,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.05482,33.4855,8191,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.70061,33.4268,8191,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.8993,36.586,8191,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,9.68067,39.144,8191,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,405.503,435.138,16383,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,204.197,235.85,16383,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,100.451,132.094,16383,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,45.2122,76.9768,16383,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,23.9746,55.5447,16383,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.4491,44.992,16383,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.59642,39.2814,16383,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.15158,36.7337,16383,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.72614,36.1893,16383,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.70058,37.3484,16383,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.6994,45.3989,16383,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,405.868,437.631,32767,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,160.395,191.11,32767,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,67.2208,98.9438,32767,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,37.7308,67.8482,32767,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,22.1166,52.6196,32767,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.9131,42.7303,32767,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.87411,36.3248,32767,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.36029,34.2837,32767,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.55306,37.2281,32767,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,8.39904,39.4344,32767,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,21.4132,49.2902,32767,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,267.841,297.365,65535,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,136.8,167.081,65535,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,67.7985,97.182,65535,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,36.4623,64.926,65535,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,23.0989,54.6655,65535,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,14.7012,42.474,65535,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,8.68691,37.1518,65535,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,6.11085,37.7939,65535,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,8.24874,37.0136,65535,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,14.2821,42.7129,65535,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,37.0557,68.6274,65535,1024,Striding,Success,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10000000,2605.07,2636.91,1,1,Interval,Success,,,1,3,7,15,31,63,127,255,511,1023,2047,4095,8191,16383,32767,65535
10000000,1553.04,1584.86,1,2,Interval,Success,,1,2605.07,868.34,374.459,179.791,173.693,171.294,169.646,168.915,168.294,168.04,167.447,167.387,167.293,167.676,169.249,172.316
10000000,1024.72,1056.44,1,4,Interval,Success,,2,1553.04,537.037,233.924,116.841,111.31,110.114,108.879,109.104,107.621,107.262,107.025,106.13,106.084,106.069,108.559,107.873
10000000,887.398,919.556,1,8,Interval,Success,,4,1024.72,368.301,164.635,89.432,86.1055,82.5564,81.0293,82.5434,80.2675,79.7804,79.0283,77.9499,77.3079,76.0776,76.1329,73.2515
10000000,824.081,851.439,1,16,Interval,Success,,8,887.398,319.797,147.18,75.2929,76.2986,70.8496,70.0185,69.694,69.9019,69.2373,69.3254,69.1972,68.2041,67.7628,66.7266,45.515
