Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 7200000, 0.00230557, 0.00803408, 0.0103396, 3.12287e+009, 6.96349e+008, 15, 128, Complete
NVS 5400M, 7200000, 0.004292, 0.0081368, 0.0124288, 1.67754e+009, 5.793e+008, 15, 64, Complete
NVS 5400M, 7200000, 0.00852298, 0.00789757, 0.0164205, 8.44775e+008, 4.38475e+008, 15, 32, Complete
NVS 5400M, 7200000, 0.0162265, 0.00798301, 0.0242095, 4.4372e+008, 2.97404e+008, 15, 16, Complete
NVS 5400M, 7200000, 0.0319341, 0.00814595, 0.04008, 2.25464e+008, 1.79641e+008, 15, 8, Complete
NVS 5400M, 7200000, 0.0638447, 0.0092433, 0.073088, 1.12774e+008, 9.85113e+007, 15, 4, Complete
NVS 5400M, 7200000, 0.00250554, 0.00798944, 0.010495, 2.87364e+009, 6.86043e+008, 7, 1024, Complete
NVS 5400M, 7200000, 0.00271184, 0.00807395, 0.0107858, 2.65502e+009, 6.67545e+008, 7, 512, Complete
NVS 5400M, 7200000, 0.00245933, 0.00811974, 0.0105791, 2.92763e+009, 6.80589e+008, 7, 256, Complete
NVS 5400M, 7200000, 0.0045785, 0.00799536, 0.0125739, 1.57257e+009, 5.72617e+008, 7, 128, Complete
NVS 5400M, 7200000, 0.00911846, 0.00813907, 0.0172575, 7.89607e+008, 4.17209e+008, 7, 64, Complete
NVS 5400M, 7200000, 0.0182632, 0.00810237, 0.0263656, 3.94235e+008, 2.73083e+008, 7, 32, Complete
NVS 5400M, 7200000, 0.0325974, 0.00816259, 0.04076, 2.20877e+008, 1.76644e+008, 7, 16, Complete
NVS 5400M, 7200000, 0.0637312, 0.007425, 0.0711562, 1.12975e+008, 1.01186e+008, 7, 8, Complete
NVS 5400M, 7200000, 0.127058, 0.00812471, 0.135183, 5.6667e+007, 5.32612e+007, 7, 4, Complete
NVS 5400M, 7200000, 0.00284557, 0.00817472, 0.0110203, 2.53025e+009, 6.5334e+008, 3, 1024, Complete
NVS 5400M, 7200000, 0.00282739, 0.00807171, 0.0108991, 2.54652e+009, 6.60605e+008, 3, 512, Complete
NVS 5400M, 7200000, 0.00532656, 0.0081551, 0.0134817, 1.35172e+009, 5.34059e+008, 3, 256, Complete
NVS 5400M, 7200000, 0.0106455, 0.00725843, 0.0179039, 6.76342e+008, 4.02146e+008, 3, 128, Complete
NVS 5400M, 7200000, 0.0214143, 0.00829699, 0.0297113, 3.36223e+008, 2.42332e+008, 3, 64, Complete
NVS 5400M, 7200000, 0.0427352, 0.00819322, 0.0509284, 1.68479e+008, 1.41375e+008, 3, 32, Complete
NVS 5400M, 7200000, 0.0677826, 0.0074735, 0.0752561, 1.06222e+008, 9.56734e+007, 3, 16, Complete
NVS 5400M, 7200000, 0.127865, 0.00731076, 0.135176, 5.63094e+007, 5.3264e+007, 3, 8, Complete
NVS 5400M, 7200000, 0.185993, 0.00774582, 0.193739, 3.87111e+007, 3.71634e+007, 3, 4, Complete
NVS 5400M, 7200000, 0.00416685, 0.00782272, 0.0119896, 1.72792e+009, 6.00522e+008, 1, 1024, Complete
NVS 5400M, 7200000, 0.00798106, 0.00754026, 0.0155213, 9.02136e+008, 4.63878e+008, 1, 512, Complete
NVS 5400M, 7200000, 0.0160246, 0.00806569, 0.0240903, 4.49309e+008, 2.98875e+008, 1, 256, Complete
NVS 5400M, 7200000, 0.0319546, 0.00777002, 0.0397246, 2.2532e+008, 1.81248e+008, 1, 128, Complete
NVS 5400M, 7200000, 0.0640183, 0.00815926, 0.0721776, 1.12468e+008, 9.9754e+007, 1, 64, Complete
NVS 5400M, 7200000, 0.127397, 0.00809234, 0.135489, 5.65162e+007, 5.31407e+007, 1, 32, Complete
NVS 5400M, 7200000, 0.183979, 0.00880001, 0.192779, 3.9135e+007, 3.73485e+007, 1, 16, Complete
NVS 5400M, 7200000, 0.296123, 0.00815257, 0.304276, 2.43142e+007, 2.36628e+007, 1, 8, Complete
NVS 5400M, 7200000, 0.519637, 0.00805879, 0.527696, 1.38558e+007, 1.36442e+007, 1, 4, Complete
Windows with i5, 7200000, 0.019, 0, 0.019, 3.78947e+008, 3.78947e+008, 1, 1, Complete
NVS 5400M, 8000000, 1.38978, 0.00891912, 1.3987, 5.75629e+006, 5.71959e+006, 65535, 1024, Complete
NVS 5400M, 8000000, 0.567083, 0.00835347, 0.575437, 1.41073e+007, 1.39025e+007, 65535, 512, Complete
NVS 5400M, 8000000, 0.264868, 0.00844705, 0.273315, 3.02037e+007, 2.92702e+007, 65535, 256, Complete
NVS 5400M, 8000000, 0.126515, 0.00792985, 0.134445, 6.32335e+007, 5.95038e+007, 65535, 128, Complete
NVS 5400M, 8000000, 0.0678701, 0.00790707, 0.0757771, 1.17872e+008, 1.05573e+008, 65535, 64, Complete
NVS 5400M, 8000000, 0.061138, 0.00893559, 0.0700735, 1.30852e+008, 1.14166e+008, 65535, 32, Complete
NVS 5400M, 8000000, 0.058574, 0.00894231, 0.0675163, 1.36579e+008, 1.1849e+008, 65535, 16, Complete
NVS 5400M, 8000000, 0.060144, 0.00884806, 0.0689921, 1.33014e+008, 1.15955e+008, 65535, 8, Complete
NVS 5400M, 8000000, 0.0750247, 0.00894558, 0.0839703, 1.06632e+008, 9.52718e+007, 65535, 4, Complete
NVS 5400M, 8000000, 0.690556, 0.00766927, 0.698225, 1.15849e+007, 1.14576e+007, 32767, 1024, Complete
NVS 5400M, 8000000, 0.282292, 0.0076918, 0.289984, 2.83394e+007, 2.75877e+007, 32767, 512, Complete
NVS 5400M, 8000000, 0.132407, 0.00830118, 0.140708, 6.04196e+007, 5.68552e+007, 32767, 256, Complete
NVS 5400M, 8000000, 0.0637669, 0.00843942, 0.0722063, 1.25457e+008, 1.10794e+008, 32767, 128, Complete
NVS 5400M, 8000000, 0.0357857, 0.00771159, 0.0434973, 2.23553e+008, 1.8392e+008, 32767, 64, Complete
NVS 5400M, 8000000, 0.0347797, 0.00782209, 0.0426018, 2.30019e+008, 1.87785e+008, 32767, 32, Complete
NVS 5400M, 8000000, 0.0362301, 0.00824451, 0.0444746, 2.20811e+008, 1.79878e+008, 32767, 16, Complete
NVS 5400M, 8000000, 0.0421612, 0.00855152, 0.0507127, 1.89748e+008, 1.57751e+008, 32767, 8, Complete
NVS 5400M, 8000000, 0.0546772, 0.0076458, 0.062323, 1.46313e+008, 1.28363e+008, 32767, 4, Complete
NVS 5400M, 8000000, 0.34106, 0.00797606, 0.349036, 2.34563e+007, 2.29203e+007, 16383, 1024, Complete
NVS 5400M, 8000000, 0.139893, 0.00862029, 0.148513, 5.71865e+007, 5.38672e+007, 16383, 512, Complete
NVS 5400M, 8000000, 0.0661765, 0.00900749, 0.075184, 1.20889e+008, 1.06406e+008, 16383, 256, Complete
NVS 5400M, 8000000, 0.0323977, 0.00880723, 0.041205, 2.46931e+008, 1.94151e+008, 16383, 128, Complete
NVS 5400M, 8000000, 0.0198048, 0.00859939, 0.0284042, 4.03942e+008, 2.81648e+008, 16383, 64, Complete
NVS 5400M, 8000000, 0.0216565, 0.00877731, 0.0304339, 3.69403e+008, 2.62865e+008, 16383, 32, Complete
NVS 5400M, 8000000, 0.0251252, 0.00823638, 0.0333615, 3.18406e+008, 2.39797e+008, 16383, 16, Complete
NVS 5400M, 8000000, 0.0327868, 0.00769254, 0.0404793, 2.44001e+008, 1.97632e+008, 16383, 8, Complete
NVS 5400M, 8000000, 0.0489594, 0.00891635, 0.0578757, 1.63401e+008, 1.38227e+008, 16383, 4, Complete
NVS 5400M, 8000000, 0.166235, 0.00880918, 0.175044, 4.81246e+007, 4.57027e+007, 8191, 1024, Complete
NVS 5400M, 8000000, 0.0687322, 0.00855859, 0.0772908, 1.16394e+008, 1.03505e+008, 8191, 512, Complete
NVS 5400M, 8000000, 0.0330692, 0.00877475, 0.041844, 2.41917e+008, 1.91186e+008, 8191, 256, Complete
NVS 5400M, 8000000, 0.0167242, 0.00897581, 0.0257, 4.78349e+008, 3.11284e+008, 8191, 128, Complete
NVS 5400M, 8000000, 0.0118782, 0.00819801, 0.0200762, 6.73502e+008, 3.98481e+008, 8191, 64, Complete
NVS 5400M, 8000000, 0.0152806, 0.00892854, 0.0242092, 5.23539e+008, 3.30454e+008, 8191, 32, Complete
NVS 5400M, 8000000, 0.0196119, 0.00894275, 0.0285547, 4.07915e+008, 2.80164e+008, 8191, 16, Complete
NVS 5400M, 8000000, 0.0291465, 0.00880765, 0.0379542, 2.74475e+008, 2.1078e+008, 8191, 8, Complete
NVS 5400M, 8000000, 0.0500712, 0.00840154, 0.0584727, 1.59773e+008, 1.36816e+008, 8191, 4, Complete
NVS 5400M, 8000000, 0.0789425, 0.00876368, 0.0877062, 1.0134e+008, 9.12136e+007, 4095, 1024, Complete
NVS 5400M, 8000000, 0.0331283, 0.00830509, 0.0414334, 2.41485e+008, 1.93081e+008, 4095, 512, Complete
NVS 5400M, 8000000, 0.0165255, 0.00886931, 0.0253948, 4.84101e+008, 3.15025e+008, 4095, 256, Complete
NVS 5400M, 8000000, 0.00890131, 0.0088832, 0.0177845, 8.98744e+008, 4.4983e+008, 4095, 128, Complete
NVS 5400M, 8000000, 0.0079713, 0.0089152, 0.0168865, 1.0036e+009, 4.73751e+008, 4095, 64, Complete
NVS 5400M, 8000000, 0.0119955, 0.00886627, 0.0208617, 6.66919e+008, 3.83477e+008, 4095, 32, Complete
NVS 5400M, 8000000, 0.0192033, 0.00894755, 0.0281508, 4.16595e+008, 2.84183e+008, 4095, 16, Complete
NVS 5400M, 8000000, 0.0363974, 0.0088496, 0.045247, 2.19796e+008, 1.76807e+008, 4095, 8, Complete
NVS 5400M, 8000000, 0.0713255, 0.00791536, 0.0792409, 1.12162e+008, 1.00958e+008, 4095, 4, Complete
NVS 5400M, 8000000, 0.0351529, 0.00892394, 0.0440768, 2.27577e+008, 1.81501e+008, 2047, 1024, Complete
NVS 5400M, 8000000, 0.0153709, 0.00828173, 0.0236526, 5.20465e+008, 3.38229e+008, 2047, 512, Complete
NVS 5400M, 8000000, 0.00823898, 0.00769706, 0.015936, 9.70994e+008, 5.02007e+008, 2047, 256, Complete
NVS 5400M, 8000000, 0.0050176, 0.00884093, 0.0138585, 1.59439e+009, 5.77262e+008, 2047, 128, Complete
NVS 5400M, 8000000, 0.00602528, 0.00857786, 0.0146031, 1.32774e+009, 5.47828e+008, 2047, 64, Complete
NVS 5400M, 8000000, 0.0103615, 0.0089129, 0.0192744, 7.72089e+008, 4.15058e+008, 2047, 32, Complete
NVS 5400M, 8000000, 0.0192485, 0.00892931, 0.0281778, 4.15617e+008, 2.83912e+008, 2047, 16, Complete
NVS 5400M, 8000000, 0.0368795, 0.008901, 0.0457805, 2.16923e+008, 1.74747e+008, 2047, 8, Complete
NVS 5400M, 8000000, 0.0720387, 0.00898531, 0.081024, 1.11051e+008, 9.87362e+007, 2047, 4, Complete
NVS 5400M, 8000000, 0.0132985, 0.00845184, 0.0217503, 6.01573e+008, 3.67811e+008, 1023, 1024, Complete
NVS 5400M, 8000000, 0.00646934, 0.00894346, 0.0154128, 1.2366e+009, 5.19049e+008, 1023, 512, Complete
NVS 5400M, 8000000, 0.00411104, 0.00885696, 0.012968, 1.94598e+009, 6.16903e+008, 1023, 256, Complete
NVS 5400M, 8000000, 0.00314477, 0.00892019, 0.012065, 2.54391e+009, 6.63077e+008, 1023, 128, Complete
NVS 5400M, 8000000, 0.00503139, 0.0090209, 0.0140523, 1.59002e+009, 5.69302e+008, 1023, 64, Complete
NVS 5400M, 8000000, 0.00953674, 0.00913814, 0.0186749, 8.38861e+008, 4.28383e+008, 1023, 32, Complete
NVS 5400M, 8000000, 0.0183616, 0.00898877, 0.0273504, 4.35691e+008, 2.925e+008, 1023, 16, Complete
NVS 5400M, 8000000, 0.0361404, 0.00913782, 0.0452782, 2.21359e+008, 1.76685e+008, 1023, 8, Complete
NVS 5400M, 8000000, 0.0713645, 0.00905594, 0.0804204, 1.12101e+008, 9.94772e+007, 1023, 4, Complete
NVS 5400M, 8000000, 0.00782746, 0.00892115, 0.0167486, 1.02204e+009, 4.77652e+008, 511, 1024, Complete
NVS 5400M, 8000000, 0.00426458, 0.00895498, 0.0132196, 1.87592e+009, 6.05164e+008, 511, 512, Complete
NVS 5400M, 8000000, 0.00306659, 0.00761088, 0.0106775, 2.60876e+009, 7.49241e+008, 511, 256, Complete
NVS 5400M, 8000000, 0.00277366, 0.00890669, 0.0116804, 2.88427e+009, 6.84911e+008, 511, 128, Complete
NVS 5400M, 8000000, 0.00479178, 0.00885834, 0.0136501, 1.66953e+009, 5.86076e+008, 511, 64, Complete
NVS 5400M, 8000000, 0.00923126, 0.0089953, 0.0182266, 8.6662e+008, 4.3892e+008, 511, 32, Complete
NVS 5400M, 8000000, 0.0181178, 0.00907286, 0.0271907, 4.41554e+008, 2.94218e+008, 511, 16, Complete
NVS 5400M, 8000000, 0.0359469, 0.00763091, 0.0435778, 2.2255e+008, 1.8358e+008, 511, 8, Complete
NVS 5400M, 8000000, 0.0712442, 0.00762674, 0.0788709, 1.1229e+008, 1.01432e+008, 511, 4, Complete
NVS 5400M, 8000000, 0.00509843, 0.00818807, 0.0132865, 1.56911e+009, 6.02115e+008, 255, 1024, Complete
NVS 5400M, 8000000, 0.00315274, 0.0088351, 0.0119878, 2.53748e+009, 6.67343e+008, 255, 512, Complete
NVS 5400M, 8000000, 0.0025607, 0.00841802, 0.0109787, 3.12414e+009, 7.28682e+008, 255, 256, Complete
NVS 5400M, 8000000, 0.00260342, 0.00892144, 0.0115249, 3.07288e+009, 6.94151e+008, 255, 128, Complete
NVS 5400M, 8000000, 0.00463731, 0.00895229, 0.0135896, 1.72514e+009, 5.88686e+008, 255, 64, Complete
NVS 5400M, 8000000, 0.00908509, 0.00900483, 0.0180899, 8.80564e+008, 4.42235e+008, 255, 32, Complete
NVS 5400M, 8000000, 0.0180129, 0.00760557, 0.0256185, 4.44126e+008, 3.12275e+008, 255, 16, Complete
NVS 5400M, 8000000, 0.0358763, 0.00835789, 0.0442342, 2.22988e+008, 1.80855e+008, 255, 8, Complete
NVS 5400M, 8000000, 0.0712493, 0.00831699, 0.0795663, 1.12282e+008, 1.00545e+008, 255, 4, Complete
NVS 5400M, 8000000, 0.00373789, 0.00761629, 0.0113542, 2.14025e+009, 7.04587e+008, 127, 1024, Complete
NVS 5400M, 8000000, 0.00260326, 0.00760768, 0.0102109, 3.07307e+009, 7.83473e+008, 127, 512, Complete
NVS 5400M, 8000000, 0.00232022, 0.00781005, 0.0101303, 3.44794e+009, 7.89712e+008, 127, 256, Complete
NVS 5400M, 8000000, 0.00252182, 0.0075991, 0.0101209, 3.17231e+009, 7.90441e+008, 127, 128, Complete
NVS 5400M, 8000000, 0.00457626, 0.00829773, 0.012874, 1.74815e+009, 6.21408e+008, 127, 64, Complete
NVS 5400M, 8000000, 0.00901683, 0.0080736, 0.0170904, 8.8723e+008, 4.68098e+008, 127, 32, Complete
NVS 5400M, 8000000, 0.018018, 0.00760573, 0.0256237, 4.44001e+008, 3.12211e+008, 127, 16, Complete
NVS 5400M, 8000000, 0.0359416, 0.00771181, 0.0436534, 2.22583e+008, 1.83262e+008, 127, 8, Complete
NVS 5400M, 8000000, 0.0714874, 0.00798838, 0.0794758, 1.11908e+008, 1.0066e+008, 127, 4, Complete
NVS 5400M, 8000000, 0.00306886, 0.00805555, 0.0111244, 2.60683e+009, 7.19139e+008, 63, 1024, Complete
NVS 5400M, 8000000, 0.00235613, 0.00799277, 0.0103489, 3.3954e+009, 7.73029e+008, 63, 512, Complete
NVS 5400M, 8000000, 0.00230144, 0.00827248, 0.0105739, 3.47608e+009, 7.56578e+008, 63, 256, Complete
NVS 5400M, 8000000, 0.00247978, 0.00825603, 0.0107358, 3.2261e+009, 7.4517e+008, 63, 128, Complete
NVS 5400M, 8000000, 0.00457318, 0.00828397, 0.0128572, 1.74933e+009, 6.22222e+008, 63, 64, Complete
NVS 5400M, 8000000, 0.0090615, 0.00763319, 0.0166947, 8.82856e+008, 4.79194e+008, 63, 32, Complete
NVS 5400M, 8000000, 0.0181218, 0.00834259, 0.0264644, 4.41457e+008, 3.02293e+008, 63, 16, Complete
NVS 5400M, 8000000, 0.0362623, 0.0089512, 0.0452135, 2.20615e+008, 1.76938e+008, 63, 8, Complete
NVS 5400M, 8000000, 0.0720245, 0.00764624, 0.0796708, 1.11073e+008, 1.00413e+008, 63, 4, Complete
NVS 5400M, 8000000, 0.0027767, 0.0077152, 0.0104919, 2.88111e+009, 7.62493e+008, 31, 1024, Complete
NVS 5400M, 8000000, 0.00233318, 0.00835555, 0.0106887, 3.42879e+009, 7.48451e+008, 31, 512, Complete
NVS 5400M, 8000000, 0.00225338, 0.00796576, 0.0102191, 3.55023e+009, 7.82845e+008, 31, 256, Complete
NVS 5400M, 8000000, 0.00249706, 0.0083481, 0.0108452, 3.20377e+009, 7.37657e+008, 31, 128, Complete
NVS 5400M, 8000000, 0.00462326, 0.00796656, 0.0125898, 1.73038e+009, 6.35434e+008, 31, 64, Complete
NVS 5400M, 8000000, 0.00915302, 0.00860778, 0.0177608, 8.74028e+008, 4.5043e+008, 31, 32, Complete
NVS 5400M, 8000000, 0.0184019, 0.0103848, 0.0287867, 4.34737e+008, 2.77906e+008, 31, 16, Complete
NVS 5400M, 8000000, 0.0368272, 0.00843248, 0.0452596, 2.17231e+008, 1.76758e+008, 31, 8, Complete
NVS 5400M, 8000000, 0.0731542, 0.00924375, 0.082398, 1.09358e+008, 9.70898e+007, 31, 4, Complete
NVS 5400M, 8000000, 0.0026761, 0.00759613, 0.0102722, 2.98943e+009, 7.78799e+008, 15, 1024, Complete
NVS 5400M, 8000000, 0.00231088, 0.00823901, 0.0105499, 3.46188e+009, 7.58302e+008, 15, 512, Complete
NVS 5400M, 8000000, 0.00280518, 0.00859619, 0.0114014, 2.85186e+009, 7.0167e+008, 15, 256, Complete
NVS 5400M, 8000000, 0.00255926, 0.00904214, 0.0116014, 3.1259e+009, 6.89571e+008, 15, 128, Complete
NVS 5400M, 8000000, 0.00475725, 0.00825315, 0.0130104, 1.68164e+009, 6.14893e+008, 15, 64, Complete
NVS 5400M, 8000000, 0.00947392, 0.00763975, 0.0171137, 8.44423e+008, 4.67463e+008, 15, 32, Complete
NVS 5400M, 8000000, 0.018032, 0.00832211, 0.0263541, 4.43655e+008, 3.03558e+008, 15, 16, Complete
NVS 5400M, 8000000, 0.0354714, 0.00838237, 0.0438538, 2.25534e+008, 1.82424e+008, 15, 8, Complete
NVS 5400M, 8000000, 0.0709193, 0.00833369, 0.079253, 1.12804e+008, 1.00943e+008, 15, 4, Complete
NVS 5400M, 8000000, 0.00276998, 0.00804413, 0.0108141, 2.8881e+009, 7.39774e+008, 7, 1024, Complete
NVS 5400M, 8000000, 0.00300573, 0.00836858, 0.0113743, 2.66158e+009, 7.0334e+008, 7, 512, Complete
NVS 5400M, 8000000, 0.00272982, 0.00842054, 0.0111504, 2.93059e+009, 7.17465e+008, 7, 256, Complete
NVS 5400M, 8000000, 0.00508317, 0.00779654, 0.0128797, 1.57382e+009, 6.21132e+008, 7, 128, Complete
NVS 5400M, 8000000, 0.0101329, 0.008892, 0.0190249, 7.89505e+008, 4.20501e+008, 7, 64, Complete
NVS 5400M, 8000000, 0.0202956, 0.0092048, 0.0295004, 3.94174e+008, 2.71183e+008, 7, 32, Complete
NVS 5400M, 8000000, 0.0362173, 0.00889469, 0.045112, 2.20889e+008, 1.77336e+008, 7, 16, Complete
NVS 5400M, 8000000, 0.07082, 0.00766784, 0.0784878, 1.12962e+008, 1.01927e+008, 7, 8, Complete
NVS 5400M, 8000000, 0.141221, 0.00808565, 0.149307, 5.66488e+007, 5.3581e+007, 7, 4, Complete
NVS 5400M, 8000000, 0.00315197, 0.00783542, 0.0109874, 2.5381e+009, 7.28107e+008, 3, 1024, Complete
NVS 5400M, 8000000, 0.00313517, 0.0088488, 0.011984, 2.5517e+009, 6.67559e+008, 3, 512, Complete
NVS 5400M, 8000000, 0.00592432, 0.00762208, 0.0135464, 1.35037e+009, 5.90563e+008, 3, 256, Complete
NVS 5400M, 8000000, 0.0118357, 0.00807658, 0.0199123, 6.75922e+008, 4.01763e+008, 3, 128, Complete
NVS 5400M, 8000000, 0.023769, 0.00882765, 0.0325967, 3.36573e+008, 2.45424e+008, 3, 64, Complete
NVS 5400M, 8000000, 0.0474988, 0.00829417, 0.055793, 1.68425e+008, 1.43387e+008, 3, 32, Complete
NVS 5400M, 8000000, 0.0752879, 0.00814007, 0.083428, 1.06259e+008, 9.58911e+007, 3, 16, Complete
NVS 5400M, 8000000, 0.14207, 0.00809568, 0.150166, 5.63102e+007, 5.32744e+007, 3, 8, Complete
NVS 5400M, 8000000, 0.206658, 0.00841165, 0.215069, 3.87114e+007, 3.71973e+007, 3, 4, Complete
NVS 5400M, 8000000, 0.00462026, 0.00814838, 0.0127686, 1.73151e+009, 6.26535e+008, 1, 1024, Complete
NVS 5400M, 8000000, 0.00887062, 0.00775251, 0.0166231, 9.01853e+008, 4.81257e+008, 1, 512, Complete
NVS 5400M, 8000000, 0.0178065, 0.0076224, 0.0254289, 4.49275e+008, 3.14603e+008, 1, 256, Complete
NVS 5400M, 8000000, 0.0354943, 0.00796986, 0.0434642, 2.25388e+008, 1.8406e+008, 1, 128, Complete
NVS 5400M, 8000000, 0.0711363, 0.00794406, 0.0790804, 1.1246e+008, 1.01163e+008, 1, 64, Complete
NVS 5400M, 8000000, 0.141775, 0.00903031, 0.150806, 5.64273e+007, 5.30484e+007, 1, 32, Complete
NVS 5400M, 8000000, 0.203993, 0.00820273, 0.212196, 3.92169e+007, 3.7701e+007, 1, 16, Complete
NVS 5400M, 8000000, 0.329053, 0.0077689, 0.336822, 2.43122e+007, 2.37514e+007, 1, 8, Complete
NVS 5400M, 8000000, 0.577371, 0.00796884, 0.58534, 1.38559e+007, 1.36673e+007, 1, 4, Complete
Windows with i5, 8000000, 0.021, 0, 0.021, 3.80952e+008, 3.80952e+008, 1, 1, Complete
NVS 5400M, 8800000, 1.3911, 0.00939691, 1.4005, 6.32593e+006, 6.28348e+006, 65535, 1024, Complete
NVS 5400M, 8800000, 0.567133, 0.00993967, 0.577073, 1.55166e+007, 1.52494e+007, 65535, 512, Complete
NVS 5400M, 8800000, 0.265083, 0.00956655, 0.27465, 3.31971e+007, 3.20408e+007, 65535, 256, Complete
NVS 5400M, 8800000, 0.126717, 0.0102239, 0.136941, 6.94458e+007, 6.42611e+007, 65535, 128, Complete
NVS 5400M, 8800000, 0.0682788, 0.00966055, 0.0779393, 1.28883e+008, 1.12908e+008, 65535, 64, Complete
NVS 5400M, 8800000, 0.0620235, 0.00878237, 0.0708058, 1.41882e+008, 1.24284e+008, 65535, 32, Complete
NVS 5400M, 8800000, 0.0599468, 0.0099159, 0.0698627, 1.46797e+008, 1.25961e+008, 65535, 16, Complete
NVS 5400M, 8800000, 0.0632766, 0.00937817, 0.0726548, 1.39072e+008, 1.21121e+008, 65535, 8, Complete
NVS 5400M, 8800000, 0.078405, 0.00875309, 0.0871581, 1.12238e+008, 1.00966e+008, 65535, 4, Complete
NVS 5400M, 8800000, 0.691082, 0.00919425, 0.700276, 1.27337e+007, 1.25665e+007, 32767, 1024, Complete
NVS 5400M, 8800000, 0.282227, 0.00869182, 0.290919, 3.11805e+007, 3.0249e+007, 32767, 512, Complete
NVS 5400M, 8800000, 0.132668, 0.00977604, 0.142444, 6.63311e+007, 6.17787e+007, 32767, 256, Complete
NVS 5400M, 8800000, 0.0639704, 0.00892013, 0.0728905, 1.37564e+008, 1.20729e+008, 32767, 128, Complete
NVS 5400M, 8800000, 0.036207, 0.00928627, 0.0454932, 2.43047e+008, 1.93435e+008, 32767, 64, Complete
NVS 5400M, 8800000, 0.0356553, 0.00986752, 0.0455228, 2.46807e+008, 1.9331e+008, 32767, 32, Complete
NVS 5400M, 8800000, 0.0377829, 0.0084234, 0.0462063, 2.3291e+008, 1.9045e+008, 32767, 16, Complete
NVS 5400M, 8800000, 0.0447898, 0.00894697, 0.0537367, 1.96473e+008, 1.63761e+008, 32767, 8, Complete
NVS 5400M, 8800000, 0.0591537, 0.00835079, 0.0675045, 1.48765e+008, 1.30362e+008, 32767, 4, Complete
NVS 5400M, 8800000, 0.341366, 0.00843459, 0.349801, 2.57788e+007, 2.51572e+007, 16383, 1024, Complete
NVS 5400M, 8800000, 0.140114, 0.00903562, 0.14915, 6.2806e+007, 5.90012e+007, 16383, 512, Complete
NVS 5400M, 8800000, 0.0663869, 0.00882275, 0.0752097, 1.32556e+008, 1.17006e+008, 16383, 256, Complete
NVS 5400M, 8800000, 0.0325973, 0.00877875, 0.041376, 2.69961e+008, 2.12684e+008, 16383, 128, Complete
NVS 5400M, 8800000, 0.0202379, 0.00932528, 0.0295631, 4.34829e+008, 2.97668e+008, 16383, 64, Complete
NVS 5400M, 8800000, 0.0227121, 0.0093711, 0.0320832, 3.87459e+008, 2.74287e+008, 16383, 32, Complete
NVS 5400M, 8800000, 0.0265571, 0.00879549, 0.0353526, 3.31361e+008, 2.48921e+008, 16383, 16, Complete
NVS 5400M, 8800000, 0.036097, 0.00844172, 0.0445387, 2.43788e+008, 1.97581e+008, 16383, 8, Complete
NVS 5400M, 8800000, 0.0538731, 0.00845172, 0.0623248, 1.63347e+008, 1.41196e+008, 16383, 4, Complete
NVS 5400M, 8800000, 0.166522, 0.00890678, 0.175429, 5.28458e+007, 5.01627e+007, 8191, 1024, Complete
NVS 5400M, 8800000, 0.0689523, 0.0085241, 0.0774764, 1.27624e+008, 1.13583e+008, 8191, 512, Complete
NVS 5400M, 8800000, 0.0333004, 0.00882339, 0.0421238, 2.64261e+008, 2.08908e+008, 8191, 256, Complete
NVS 5400M, 8800000, 0.0169246, 0.00991469, 0.0268393, 5.19952e+008, 3.27877e+008, 8191, 128, Complete
NVS 5400M, 8800000, 0.0123534, 0.00977971, 0.0221331, 7.12354e+008, 3.97594e+008, 8191, 64, Complete
NVS 5400M, 8800000, 0.016203, 0.00985901, 0.026062, 5.43108e+008, 3.37656e+008, 8191, 32, Complete
NVS 5400M, 8800000, 0.0210384, 0.0098112, 0.0308496, 4.18283e+008, 2.85255e+008, 8191, 16, Complete
NVS 5400M, 8800000, 0.0316943, 0.00895641, 0.0406508, 2.77652e+008, 2.16478e+008, 8191, 8, Complete
NVS 5400M, 8800000, 0.0556109, 0.00914912, 0.06476, 1.58242e+008, 1.35886e+008, 8191, 4, Complete
NVS 5400M, 8800000, 0.0791224, 0.00879296, 0.0879154, 1.1122e+008, 1.00096e+008, 4095, 1024, Complete
NVS 5400M, 8800000, 0.0333381, 0.00874013, 0.0420782, 2.63962e+008, 2.09134e+008, 4095, 512, Complete
NVS 5400M, 8800000, 0.016729, 0.00911782, 0.0258468, 5.26032e+008, 3.40467e+008, 4095, 256, Complete
NVS 5400M, 8800000, 0.00909869, 0.00838883, 0.0174875, 9.67172e+008, 5.03216e+008, 4095, 128, Complete
NVS 5400M, 8800000, 0.00842627, 0.00914224, 0.0175685, 1.04435e+009, 5.00896e+008, 4095, 64, Complete
NVS 5400M, 8800000, 0.0129107, 0.00832858, 0.0212393, 6.81606e+008, 4.14327e+008, 4095, 32, Complete
NVS 5400M, 8800000, 0.021721, 0.009288, 0.031009, 4.05139e+008, 2.83789e+008, 4095, 16, Complete
NVS 5400M, 8800000, 0.0406183, 0.00878432, 0.0494026, 2.16651e+008, 1.78128e+008, 4095, 8, Complete
NVS 5400M, 8800000, 0.079103, 0.00882522, 0.0879282, 1.11247e+008, 1.00082e+008, 4095, 4, Complete
