Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 9000000, 0.0326385, 0.0297053, 0.0623438, 2.75748e+008, 1.44361e+008, 16383, 128, Complete
NVS 5400M, 9000000, 0.0203395, 0.0297151, 0.0500546, 4.42489e+008, 1.79804e+008, 16383, 64, Complete
NVS 5400M, 9000000, 0.0229288, 0.0297058, 0.0526346, 3.92519e+008, 1.7099e+008, 16383, 32, Complete
NVS 5400M, 9000000, 0.0268864, 0.0308915, 0.0577779, 3.34741e+008, 1.55769e+008, 16383, 16, Complete
NVS 5400M, 9000000, 0.0362845, 0.0296989, 0.0659834, 2.4804e+008, 1.36398e+008, 16383, 8, Complete
NVS 5400M, 9000000, 0.0546883, 0.0297876, 0.0844759, 1.64569e+008, 1.06539e+008, 16383, 4, Complete
NVS 5400M, 9000000, 0.166591, 0.0298534, 0.196445, 5.40244e+007, 4.58144e+007, 8191, 1024, Complete
NVS 5400M, 9000000, 0.0689932, 0.0298277, 0.0988209, 1.30448e+008, 9.10739e+007, 8191, 512, Complete
NVS 5400M, 9000000, 0.0333206, 0.029769, 0.0630896, 2.70103e+008, 1.42654e+008, 8191, 256, Complete
NVS 5400M, 9000000, 0.016967, 0.0296986, 0.0466656, 5.30441e+008, 1.92862e+008, 8191, 128, Complete
NVS 5400M, 9000000, 0.0124661, 0.029648, 0.0421141, 7.21959e+008, 2.13705e+008, 8191, 64, Complete
NVS 5400M, 9000000, 0.016421, 0.0290413, 0.0454623, 5.48079e+008, 1.97966e+008, 8191, 32, Complete
NVS 5400M, 9000000, 0.0213105, 0.0297327, 0.0510431, 4.22328e+008, 1.76321e+008, 8191, 16, Complete
NVS 5400M, 9000000, 0.0323617, 0.0297352, 0.0620968, 2.78107e+008, 1.44935e+008, 8191, 8, Complete
NVS 5400M, 9000000, 0.0574668, 0.0301311, 0.0875979, 1.56612e+008, 1.02742e+008, 8191, 4, Complete
NVS 5400M, 9000000, 0.0792397, 0.0291749, 0.108415, 1.13579e+008, 8.30147e+007, 4095, 1024, Complete
NVS 5400M, 9000000, 0.0334024, 0.0298581, 0.0632605, 2.69441e+008, 1.42269e+008, 4095, 512, Complete
NVS 5400M, 9000000, 0.0167528, 0.0297576, 0.0465104, 5.37225e+008, 1.93505e+008, 4095, 256, Complete
NVS 5400M, 9000000, 0.00915347, 0.0297277, 0.0388812, 9.83233e+008, 2.31475e+008, 4095, 128, Complete
NVS 5400M, 9000000, 0.00854726, 0.0297822, 0.0383295, 1.05297e+009, 2.34806e+008, 4095, 64, Complete
NVS 5400M, 9000000, 0.0131396, 0.0298902, 0.0430299, 6.8495e+008, 2.09157e+008, 4095, 32, Complete
NVS 5400M, 9000000, 0.0221998, 0.0297801, 0.0519799, 4.0541e+008, 1.73144e+008, 4095, 16, Complete
NVS 5400M, 9000000, 0.0413507, 0.0297673, 0.071118, 2.1765e+008, 1.2655e+008, 4095, 8, Complete
NVS 5400M, 9000000, 0.0810285, 0.0298222, 0.110851, 1.11072e+008, 8.11903e+007, 4095, 4, Complete
NVS 5400M, 9000000, 0.0354404, 0.0297859, 0.0652263, 2.53947e+008, 1.37981e+008, 2047, 1024, Complete
NVS 5400M, 9000000, 0.0156147, 0.0295452, 0.04516, 5.76379e+008, 1.99292e+008, 2047, 512, Complete
NVS 5400M, 9000000, 0.00849408, 0.029747, 0.0382411, 1.05956e+009, 2.35349e+008, 2047, 256, Complete
NVS 5400M, 9000000, 0.00529114, 0.0303034, 0.0355946, 1.70096e+009, 2.52848e+008, 2047, 128, Complete
NVS 5400M, 9000000, 0.00658854, 0.0302598, 0.0368484, 1.36601e+009, 2.44244e+008, 2047, 64, Complete
NVS 5400M, 9000000, 0.0115018, 0.0297613, 0.0412631, 7.82485e+008, 2.18112e+008, 2047, 32, Complete
NVS 5400M, 9000000, 0.0215166, 0.0299795, 0.051496, 4.18282e+008, 1.74771e+008, 2047, 16, Complete
NVS 5400M, 9000000, 0.0413716, 0.0301416, 0.0715132, 2.17541e+008, 1.25851e+008, 2047, 8, Complete
NVS 5400M, 9000000, 0.0809373, 0.030247, 0.111184, 1.11197e+008, 8.09467e+007, 2047, 4, Complete
NVS 5400M, 9000000, 0.0135918, 0.0297652, 0.043357, 6.62165e+008, 2.07579e+008, 1023, 1024, Complete
NVS 5400M, 9000000, 0.0067352, 0.029772, 0.0365072, 1.33626e+009, 2.46527e+008, 1023, 512, Complete
NVS 5400M, 9000000, 0.00435478, 0.0298223, 0.0341771, 2.06669e+009, 2.63334e+008, 1023, 256, Complete
NVS 5400M, 9000000, 0.00343488, 0.0297489, 0.0331838, 2.62018e+009, 2.71217e+008, 1023, 128, Complete
NVS 5400M, 9000000, 0.00561101, 0.0298452, 0.0354563, 1.60399e+009, 2.53834e+008, 1023, 64, Complete
NVS 5400M, 9000000, 0.0106765, 0.0298491, 0.0405256, 8.42972e+008, 2.22082e+008, 1023, 32, Complete
NVS 5400M, 9000000, 0.020614, 0.0300803, 0.0506943, 4.36597e+008, 1.77535e+008, 1023, 16, Complete
NVS 5400M, 9000000, 0.040605, 0.0301231, 0.0707281, 2.21648e+008, 1.27248e+008, 1023, 8, Complete
NVS 5400M, 9000000, 0.0802583, 0.029789, 0.110047, 1.12138e+008, 8.1783e+007, 1023, 4, Complete
NVS 5400M, 9000000, 0.00811626, 0.0295271, 0.0376434, 1.10889e+009, 2.39086e+008, 511, 1024, Complete
NVS 5400M, 9000000, 0.00451021, 0.0302079, 0.0347181, 1.99547e+009, 2.59231e+008, 511, 512, Complete
NVS 5400M, 9000000, 0.00331968, 0.0298487, 0.0331683, 2.7111e+009, 2.71343e+008, 511, 256, Complete
NVS 5400M, 9000000, 0.0030679, 0.0299751, 0.033043, 2.9336e+009, 2.72372e+008, 511, 128, Complete
NVS 5400M, 9000000, 0.00535981, 0.0300128, 0.0353726, 1.67916e+009, 2.54434e+008, 511, 64, Complete
NVS 5400M, 9000000, 0.01035, 0.0296835, 0.0400335, 8.69561e+008, 2.24812e+008, 511, 32, Complete
NVS 5400M, 9000000, 0.0203603, 0.0297718, 0.0501321, 4.42036e+008, 1.79526e+008, 511, 16, Complete
NVS 5400M, 9000000, 0.0403723, 0.0298657, 0.070238, 2.22925e+008, 1.28136e+008, 511, 8, Complete
NVS 5400M, 9000000, 0.08014, 0.0285067, 0.108647, 1.12303e+008, 8.28373e+007, 511, 4, Complete
NVS 5400M, 9000000, 0.00539229, 0.0296506, 0.0350428, 1.66905e+009, 2.56828e+008, 255, 1024, Complete
NVS 5400M, 9000000, 0.00339702, 0.0297271, 0.0331241, 2.64938e+009, 2.71706e+008, 255, 512, Complete
NVS 5400M, 9000000, 0.00281325, 0.0301098, 0.032923, 3.19915e+009, 2.73365e+008, 255, 256, Complete
NVS 5400M, 9000000, 0.00290563, 0.0298345, 0.0327402, 3.09743e+009, 2.74892e+008, 255, 128, Complete
NVS 5400M, 9000000, 0.00519616, 0.0297074, 0.0349035, 1.73205e+009, 2.57854e+008, 255, 64, Complete
NVS 5400M, 9000000, 0.01019, 0.0298072, 0.0399973, 8.83215e+008, 2.25015e+008, 255, 32, Complete
NVS 5400M, 9000000, 0.0202464, 0.0297709, 0.0500173, 4.44523e+008, 1.79938e+008, 255, 16, Complete
NVS 5400M, 9000000, 0.0403446, 0.0297576, 0.0701022, 2.23078e+008, 1.28384e+008, 255, 8, Complete
NVS 5400M, 9000000, 0.0801533, 0.0300292, 0.110182, 1.12285e+008, 8.16827e+007, 255, 4, Complete
NVS 5400M, 9000000, 0.0040272, 0.0293087, 0.0333359, 2.2348e+009, 2.69979e+008, 127, 1024, Complete
NVS 5400M, 9000000, 0.00285309, 0.0303695, 0.0332226, 3.15448e+009, 2.709e+008, 127, 512, Complete
NVS 5400M, 9000000, 0.00258477, 0.0300965, 0.0326813, 3.48194e+009, 2.75387e+008, 127, 256, Complete
NVS 5400M, 9000000, 0.00281293, 0.0304993, 0.0333123, 3.19951e+009, 2.70171e+008, 127, 128, Complete
NVS 5400M, 9000000, 0.00514826, 0.0291521, 0.0343004, 1.74816e+009, 2.62388e+008, 127, 64, Complete
NVS 5400M, 9000000, 0.0101232, 0.029701, 0.0398242, 8.89047e+008, 2.25993e+008, 127, 32, Complete
NVS 5400M, 9000000, 0.0202623, 0.0310671, 0.0513295, 4.44174e+008, 1.75338e+008, 127, 16, Complete
NVS 5400M, 9000000, 0.0404153, 0.0301586, 0.0705739, 2.22688e+008, 1.27526e+008, 127, 8, Complete
NVS 5400M, 9000000, 0.0804199, 0.0298044, 0.110224, 1.11913e+008, 8.16517e+007, 127, 4, Complete
NVS 5400M, 9000000, 0.00336394, 0.0312665, 0.0346304, 2.67544e+009, 2.59887e+008, 63, 1024, Complete
NVS 5400M, 9000000, 0.00261654, 0.0297972, 0.0324137, 3.43965e+009, 2.7766e+008, 63, 512, Complete
NVS 5400M, 9000000, 0.00256902, 0.0299383, 0.0325073, 3.50328e+009, 2.76861e+008, 63, 256, Complete
NVS 5400M, 9000000, 0.00278461, 0.0294471, 0.0322317, 3.23205e+009, 2.79228e+008, 63, 128, Complete
NVS 5400M, 9000000, 0.00513651, 0.0293923, 0.0345288, 1.75216e+009, 2.60652e+008, 63, 64, Complete
NVS 5400M, 9000000, 0.0101822, 0.0306556, 0.0408379, 8.83892e+008, 2.20384e+008, 63, 32, Complete
NVS 5400M, 9000000, 0.0203871, 0.0297774, 0.0501645, 4.41456e+008, 1.7941e+008, 63, 16, Complete
NVS 5400M, 9000000, 0.0407412, 0.0298211, 0.0705623, 2.20906e+008, 1.27547e+008, 63, 8, Complete
NVS 5400M, 9000000, 0.0810086, 0.0288286, 0.109837, 1.11099e+008, 8.19394e+007, 63, 4, Complete
NVS 5400M, 9000000, 0.0030777, 0.0291156, 0.0321932, 2.92427e+009, 2.79562e+008, 31, 1024, Complete
NVS 5400M, 9000000, 0.00260502, 0.0308258, 0.0334308, 3.45486e+009, 2.69213e+008, 31, 512, Complete
NVS 5400M, 9000000, 0.00252304, 0.0297752, 0.0322983, 3.56713e+009, 2.78653e+008, 31, 256, Complete
NVS 5400M, 9000000, 0.00280726, 0.0297089, 0.0325161, 3.20597e+009, 2.76786e+008, 31, 128, Complete
NVS 5400M, 9000000, 0.00519686, 0.0297419, 0.0349388, 1.73181e+009, 2.57594e+008, 31, 64, Complete
NVS 5400M, 9000000, 0.0103097, 0.0296881, 0.0399978, 8.72965e+008, 2.25013e+008, 31, 32, Complete
NVS 5400M, 9000000, 0.0206973, 0.0297019, 0.0503992, 4.34839e+008, 1.78574e+008, 31, 16, Complete
NVS 5400M, 9000000, 0.0414345, 0.0297268, 0.0711613, 2.1721e+008, 1.26473e+008, 31, 8, Complete
NVS 5400M, 9000000, 0.0822765, 0.0300045, 0.112281, 1.09387e+008, 8.01561e+007, 31, 4, Complete
NVS 5400M, 9000000, 0.0029888, 0.0297574, 0.0327462, 3.01124e+009, 2.74841e+008, 15, 1024, Complete
NVS 5400M, 9000000, 0.00259392, 0.0298434, 0.0324373, 3.46965e+009, 2.77458e+008, 15, 512, Complete
NVS 5400M, 9000000, 0.0031575, 0.0298042, 0.0329617, 2.85035e+009, 2.73044e+008, 15, 256, Complete
NVS 5400M, 9000000, 0.00287648, 0.0297319, 0.0326084, 3.12882e+009, 2.76002e+008, 15, 128, Complete
NVS 5400M, 9000000, 0.00535501, 0.0304251, 0.0357802, 1.68067e+009, 2.51536e+008, 15, 64, Complete
NVS 5400M, 9000000, 0.0106404, 0.0297935, 0.0404339, 8.45834e+008, 2.22585e+008, 15, 32, Complete
NVS 5400M, 9000000, 0.0202783, 0.0299837, 0.050262, 4.43824e+008, 1.79062e+008, 15, 16, Complete
NVS 5400M, 9000000, 0.0399074, 0.0300536, 0.069961, 2.25522e+008, 1.28643e+008, 15, 8, Complete
NVS 5400M, 9000000, 0.0797804, 0.0298694, 0.10965, 1.1281e+008, 8.20794e+007, 15, 4, Complete
NVS 5400M, 9000000, 0.00311344, 0.0306359, 0.0337493, 2.89069e+009, 2.66672e+008, 7, 1024, Complete
NVS 5400M, 9000000, 0.00337834, 0.0295949, 0.0329732, 2.66403e+009, 2.72949e+008, 7, 512, Complete
NVS 5400M, 9000000, 0.00307725, 0.0296658, 0.032743, 2.92469e+009, 2.74868e+008, 7, 256, Complete
NVS 5400M, 9000000, 0.00572438, 0.0297861, 0.0355105, 1.57222e+009, 2.53446e+008, 7, 128, Complete
NVS 5400M, 9000000, 0.0113914, 0.0311761, 0.0425676, 7.90068e+008, 2.11429e+008, 7, 64, Complete
NVS 5400M, 9000000, 0.0228175, 0.0303715, 0.053189, 3.94435e+008, 1.69208e+008, 7, 32, Complete
NVS 5400M, 9000000, 0.0407365, 0.0297727, 0.0705092, 2.20932e+008, 1.27643e+008, 7, 16, Complete
NVS 5400M, 9000000, 0.0796748, 0.0301977, 0.109873, 1.12959e+008, 8.19131e+007, 7, 8, Complete
NVS 5400M, 9000000, 0.158651, 0.0303418, 0.188993, 5.67281e+007, 4.76207e+007, 7, 4, Complete
NVS 5400M, 9000000, 0.00353722, 0.0298181, 0.0333553, 2.54437e+009, 2.69822e+008, 3, 1024, Complete
NVS 5400M, 9000000, 0.00352784, 0.0297598, 0.0332876, 2.55114e+009, 2.70371e+008, 3, 512, Complete
NVS 5400M, 9000000, 0.00665552, 0.0296972, 0.0363527, 1.35226e+009, 2.47574e+008, 3, 256, Complete
NVS 5400M, 9000000, 0.0132884, 0.0296964, 0.0429848, 6.77282e+008, 2.09376e+008, 3, 128, Complete
NVS 5400M, 9000000, 0.0267144, 0.0296881, 0.0564025, 3.36897e+008, 1.59567e+008, 3, 64, Complete
NVS 5400M, 9000000, 0.0534211, 0.0297777, 0.0831987, 1.68473e+008, 1.08175e+008, 3, 32, Complete
NVS 5400M, 9000000, 0.0849313, 0.0297019, 0.114633, 1.05968e+008, 7.85113e+007, 3, 16, Complete
NVS 5400M, 9000000, 0.160168, 0.0301488, 0.190317, 5.61908e+007, 4.72895e+007, 3, 8, Complete
NVS 5400M, 9000000, 0.232487, 0.0300401, 0.262527, 3.87118e+007, 3.42822e+007, 3, 4, Complete
NVS 5400M, 9000000, 0.00519414, 0.0306701, 0.0358643, 1.73272e+009, 2.50946e+008, 1, 1024, Complete
NVS 5400M, 9000000, 0.00997037, 0.029833, 0.0398033, 9.02675e+008, 2.26112e+008, 1, 512, Complete
NVS 5400M, 9000000, 0.0200207, 0.0297129, 0.0497337, 4.49534e+008, 1.80964e+008, 1, 256, Complete
NVS 5400M, 9000000, 0.0399307, 0.0297785, 0.0697092, 2.2539e+008, 1.29108e+008, 1, 128, Complete
NVS 5400M, 9000000, 0.0799917, 0.0298985, 0.10989, 1.12512e+008, 8.18999e+007, 1, 64, Complete
NVS 5400M, 9000000, 0.159572, 0.0285872, 0.188159, 5.64008e+007, 4.78318e+007, 1, 32, Complete
NVS 5400M, 9000000, 0.230055, 0.0298028, 0.259858, 3.91211e+007, 3.46343e+007, 1, 16, Complete
NVS 5400M, 9000000, 0.370347, 0.0300201, 0.400367, 2.43015e+007, 2.24794e+007, 1, 8, Complete
NVS 5400M, 9000000, 0.64956, 0.0300593, 0.679619, 1.38555e+007, 1.32427e+007, 1, 4, Complete
NVS 5400M, 9900000, 1.39054, 0.0328885, 1.42343, 7.11955e+006, 6.95505e+006, 65535, 1024, Complete
NVS 5400M, 9900000, 0.566718, 0.0328038, 0.599522, 1.7469e+007, 1.65131e+007, 65535, 512, Complete
NVS 5400M, 9900000, 0.265346, 0.0328789, 0.298225, 3.73098e+007, 3.31964e+007, 65535, 256, Complete
NVS 5400M, 9900000, 0.126984, 0.0328606, 0.159844, 7.79628e+007, 6.19353e+007, 65535, 128, Complete
NVS 5400M, 9900000, 0.0688314, 0.0328645, 0.101696, 1.4383e+008, 9.7349e+007, 65535, 64, Complete
NVS 5400M, 9900000, 0.0632177, 0.0333234, 0.0965411, 1.56602e+008, 1.02547e+008, 65535, 32, Complete
NVS 5400M, 9900000, 0.0619598, 0.0330093, 0.0949691, 1.59781e+008, 1.04244e+008, 65535, 16, Complete
NVS 5400M, 9900000, 0.0662532, 0.0329054, 0.0991586, 1.49427e+008, 9.98401e+007, 65535, 8, Complete
NVS 5400M, 9900000, 0.0847755, 0.0328406, 0.117616, 1.16779e+008, 8.41722e+007, 65535, 4, Complete
NVS 5400M, 9900000, 0.691559, 0.0336401, 0.725199, 1.43155e+007, 1.36514e+007, 32767, 1024, Complete
NVS 5400M, 9900000, 0.282601, 0.0329632, 0.315564, 3.50318e+007, 3.13724e+007, 32767, 512, Complete
NVS 5400M, 9900000, 0.132883, 0.0327093, 0.165592, 7.45018e+007, 5.97855e+007, 32767, 256, Complete
NVS 5400M, 9900000, 0.0642422, 0.0327834, 0.0970256, 1.54104e+008, 1.02035e+008, 32767, 128, Complete
NVS 5400M, 9900000, 0.03679, 0.0326407, 0.0694307, 2.69095e+008, 1.42588e+008, 32767, 64, Complete
NVS 5400M, 9900000, 0.0368665, 0.0331804, 0.0700469, 2.68537e+008, 1.41334e+008, 32767, 32, Complete
NVS 5400M, 9900000, 0.0397622, 0.0327205, 0.0724827, 2.4898e+008, 1.36584e+008, 32767, 16, Complete
NVS 5400M, 9900000, 0.0481775, 0.0312272, 0.0794047, 2.0549e+008, 1.24678e+008, 32767, 8, Complete
NVS 5400M, 9900000, 0.0648529, 0.0328863, 0.0977392, 1.52653e+008, 1.0129e+008, 32767, 4, Complete
NVS 5400M, 9900000, 0.34161, 0.0327226, 0.374332, 2.89804e+007, 2.64471e+007, 16383, 1024, Complete
NVS 5400M, 9900000, 0.14035, 0.0345032, 0.174854, 7.05377e+007, 5.66188e+007, 16383, 512, Complete
NVS 5400M, 9900000, 0.0667058, 0.0321138, 0.0988196, 1.48413e+008, 1.00183e+008, 16383, 256, Complete
NVS 5400M, 9900000, 0.0328613, 0.0326901, 0.0655515, 3.01266e+008, 1.51026e+008, 16383, 128, Complete
NVS 5400M, 9900000, 0.0208327, 0.0314114, 0.0522441, 4.75214e+008, 1.89495e+008, 16383, 64, Complete
NVS 5400M, 9900000, 0.0239606, 0.0328365, 0.0567971, 4.13179e+008, 1.74305e+008, 16383, 32, Complete
NVS 5400M, 9900000, 0.0285093, 0.0327894, 0.0612987, 3.47255e+008, 1.61504e+008, 16383, 16, Complete
NVS 5400M, 9900000, 0.0390428, 0.0334797, 0.0725225, 2.53568e+008, 1.36509e+008, 16383, 8, Complete
NVS 5400M, 9900000, 0.0608981, 0.0336326, 0.0945307, 1.62567e+008, 1.04728e+008, 16383, 4, Complete
NVS 5400M, 9900000, 0.16686, 0.0327622, 0.199623, 5.9331e+007, 4.95936e+007, 8191, 1024, Complete
NVS 5400M, 9900000, 0.0692035, 0.0336941, 0.102898, 1.43056e+008, 9.62121e+007, 8191, 512, Complete
NVS 5400M, 9900000, 0.0335558, 0.0335209, 0.0670767, 2.95031e+008, 1.47592e+008, 8191, 256, Complete
NVS 5400M, 9900000, 0.0171929, 0.0337014, 0.0508943, 5.75819e+008, 1.94521e+008, 8191, 128, Complete
NVS 5400M, 9900000, 0.0129701, 0.032611, 0.0455811, 7.63295e+008, 2.17195e+008, 8191, 64, Complete
NVS 5400M, 9900000, 0.0174434, 0.0323681, 0.0498115, 5.6755e+008, 1.98749e+008, 8191, 32, Complete
NVS 5400M, 9900000, 0.0229242, 0.033793, 0.0567172, 4.31858e+008, 1.7455e+008, 8191, 16, Complete
NVS 5400M, 9900000, 0.035338, 0.0333019, 0.0686399, 2.80151e+008, 1.44231e+008, 8191, 8, Complete
NVS 5400M, 9900000, 0.0674118, 0.0318476, 0.0992595, 1.46858e+008, 9.97386e+007, 8191, 4, Complete
NVS 5400M, 9900000, 0.0794894, 0.0337145, 0.113204, 1.24545e+008, 8.74528e+007, 4095, 1024, Complete
NVS 5400M, 9900000, 0.0335979, 0.0329473, 0.0665452, 2.94661e+008, 1.48771e+008, 4095, 512, Complete
NVS 5400M, 9900000, 0.0169892, 0.0326896, 0.0496787, 5.82725e+008, 1.99281e+008, 4095, 256, Complete
NVS 5400M, 9900000, 0.00938099, 0.0326335, 0.0420145, 1.05533e+009, 2.35633e+008, 4095, 128, Complete
NVS 5400M, 9900000, 0.00904966, 0.032774, 0.0418236, 1.09396e+009, 2.36708e+008, 4095, 64, Complete
NVS 5400M, 9900000, 0.0141691, 0.0336152, 0.0477843, 6.98704e+008, 2.07181e+008, 4095, 32, Complete
NVS 5400M, 9900000, 0.0241702, 0.0341328, 0.058303, 4.09595e+008, 1.69803e+008, 4095, 16, Complete
NVS 5400M, 9900000, 0.0458308, 0.0342648, 0.0800956, 2.16012e+008, 1.23602e+008, 4095, 8, Complete
NVS 5400M, 9900000, 0.0894316, 0.0337217, 0.123153, 1.10699e+008, 8.03876e+007, 4095, 4, Complete
NVS 5400M, 9900000, 0.0357032, 0.0323205, 0.0680237, 2.77286e+008, 1.45537e+008, 2047, 1024, Complete
NVS 5400M, 9900000, 0.0158281, 0.0327389, 0.048567, 6.25469e+008, 2.03842e+008, 2047, 512, Complete
NVS 5400M, 9900000, 0.00870934, 0.0330436, 0.041753, 1.13671e+009, 2.37109e+008, 2047, 256, Complete
NVS 5400M, 9900000, 0.00552218, 0.0329156, 0.0384378, 1.79277e+009, 2.57559e+008, 2047, 128, Complete
NVS 5400M, 9900000, 0.00709421, 0.0326389, 0.0397331, 1.3955e+009, 2.49162e+008, 2047, 64, Complete
NVS 5400M, 9900000, 0.0125296, 0.0326218, 0.0451514, 7.90131e+008, 2.19262e+008, 2047, 32, Complete
NVS 5400M, 9900000, 0.0235591, 0.032802, 0.0563612, 4.20219e+008, 1.75653e+008, 2047, 16, Complete
NVS 5400M, 9900000, 0.0454084, 0.0341862, 0.0795946, 2.18021e+008, 1.2438e+008, 2047, 8, Complete
NVS 5400M, 9900000, 0.0889792, 0.0323363, 0.121315, 1.11262e+008, 8.16054e+007, 2047, 4, Complete
NVS 5400M, 9900000, 0.0138574, 0.0336752, 0.0475326, 7.14418e+008, 2.08278e+008, 1023, 1024, Complete
NVS 5400M, 9900000, 0.00695962, 0.0339162, 0.0408758, 1.42249e+009, 2.42197e+008, 1023, 512, Complete
NVS 5400M, 9900000, 0.00458963, 0.0322281, 0.0368177, 2.15704e+009, 2.68892e+008, 1023, 256, Complete
NVS 5400M, 9900000, 0.0036888, 0.0342531, 0.0379419, 2.6838e+009, 2.60925e+008, 1023, 128, Complete
NVS 5400M, 9900000, 0.00610285, 0.0324529, 0.0385557, 1.62219e+009, 2.56771e+008, 1023, 64, Complete
NVS 5400M, 9900000, 0.0117022, 0.0321678, 0.0438701, 8.45992e+008, 2.25666e+008, 1023, 32, Complete
NVS 5400M, 9900000, 0.022638, 0.0320924, 0.0547303, 4.37319e+008, 1.80887e+008, 1023, 16, Complete
NVS 5400M, 9900000, 0.0446393, 0.0316911, 0.0763304, 2.21778e+008, 1.29699e+008, 1023, 8, Complete
NVS 5400M, 9900000, 0.0882673, 0.0325952, 0.120863, 1.12159e+008, 8.19112e+007, 1023, 4, Complete
NVS 5400M, 9900000, 0.00838077, 0.0330655, 0.0414463, 1.18128e+009, 2.38863e+008, 511, 1024, Complete
NVS 5400M, 9900000, 0.00473664, 0.0334556, 0.0381923, 2.09009e+009, 2.59215e+008, 511, 512, Complete
NVS 5400M, 9900000, 0.00354336, 0.0333629, 0.0369062, 2.79396e+009, 2.68248e+008, 511, 256, Complete
NVS 5400M, 9900000, 0.0033377, 0.0335043, 0.036842, 2.96612e+009, 2.68715e+008, 511, 128, Complete
NVS 5400M, 9900000, 0.00587424, 0.0342419, 0.0401161, 1.68532e+009, 2.46784e+008, 511, 64, Complete
NVS 5400M, 9900000, 0.0113756, 0.0320654, 0.043441, 8.70282e+008, 2.27895e+008, 511, 32, Complete
NVS 5400M, 9900000, 0.0223739, 0.0322698, 0.0546436, 4.42481e+008, 1.81174e+008, 511, 16, Complete
NVS 5400M, 9900000, 0.0444075, 0.0336166, 0.0780241, 2.22935e+008, 1.26884e+008, 511, 8, Complete
NVS 5400M, 9900000, 0.0881207, 0.0328822, 0.121003, 1.12346e+008, 8.18162e+007, 511, 4, Complete
NVS 5400M, 9900000, 0.0056569, 0.0327317, 0.0383886, 1.75008e+009, 2.57889e+008, 255, 1024, Complete
NVS 5400M, 9900000, 0.00362883, 0.0329461, 0.0365749, 2.72815e+009, 2.70677e+008, 255, 512, Complete
NVS 5400M, 9900000, 0.00304336, 0.0326867, 0.03573, 3.25298e+009, 2.77078e+008, 255, 256, Complete
NVS 5400M, 9900000, 0.00317555, 0.0329771, 0.0361527, 3.11757e+009, 2.73838e+008, 255, 128, Complete
NVS 5400M, 9900000, 0.00569766, 0.0326379, 0.0383355, 1.73755e+009, 2.58246e+008, 255, 64, Complete
NVS 5400M, 9900000, 0.0112094, 0.0338913, 0.0451007, 8.83187e+008, 2.19509e+008, 255, 32, Complete
NVS 5400M, 9900000, 0.0222631, 0.0317414, 0.0540045, 4.44683e+008, 1.83318e+008, 255, 16, Complete
NVS 5400M, 9900000, 0.0443853, 0.0327375, 0.0771229, 2.23047e+008, 1.28367e+008, 255, 8, Complete
NVS 5400M, 9900000, 0.0881481, 0.0334321, 0.12158, 1.12311e+008, 8.14278e+007, 255, 4, Complete
NVS 5400M, 9900000, 0.00429888, 0.0334327, 0.0377316, 2.30293e+009, 2.6238e+008, 127, 1024, Complete
NVS 5400M, 9900000, 0.00308506, 0.0330743, 0.0361594, 3.20902e+009, 2.73788e+008, 127, 512, Complete
NVS 5400M, 9900000, 0.00281475, 0.0330897, 0.0359044, 3.51718e+009, 2.75732e+008, 127, 256, Complete
NVS 5400M, 9900000, 0.00308506, 0.0327158, 0.0358009, 3.20902e+009, 2.7653e+008, 127, 128, Complete
NVS 5400M, 9900000, 0.00564957, 0.0337537, 0.0394033, 1.75235e+009, 2.51248e+008, 127, 64, Complete
NVS 5400M, 9900000, 0.0111288, 0.0322455, 0.0433743, 8.89584e+008, 2.28246e+008, 127, 32, Complete
NVS 5400M, 9900000, 0.022281, 0.0334314, 0.0557123, 4.44326e+008, 1.77699e+008, 127, 16, Complete
NVS 5400M, 9900000, 0.0444613, 0.0334032, 0.0778645, 2.22666e+008, 1.27144e+008, 127, 8, Complete
NVS 5400M, 9900000, 0.0884701, 0.0328925, 0.121363, 1.11902e+008, 8.15737e+007, 127, 4, Complete
NVS 5400M, 9900000, 0.00362707, 0.0328696, 0.0364966, 2.72947e+009, 2.71258e+008, 63, 1024, Complete
NVS 5400M, 9900000, 0.00284749, 0.032863, 0.0357105, 3.47675e+009, 2.77229e+008, 63, 512, Complete
NVS 5400M, 9900000, 0.00281258, 0.0341194, 0.0369319, 3.5199e+009, 2.68061e+008, 63, 256, Complete
NVS 5400M, 9900000, 0.00305405, 0.0330015, 0.0360556, 3.2416e+009, 2.74576e+008, 63, 128, Complete
NVS 5400M, 9900000, 0.00564384, 0.0327155, 0.0383593, 1.75412e+009, 2.58086e+008, 63, 64, Complete
NVS 5400M, 9900000, 0.0111942, 0.0329547, 0.0441489, 8.84383e+008, 2.24241e+008, 63, 32, Complete
NVS 5400M, 9900000, 0.0224189, 0.0350947, 0.0575137, 4.41591e+008, 1.72133e+008, 63, 16, Complete
NVS 5400M, 9900000, 0.0448639, 0.0343787, 0.0792426, 2.20668e+008, 1.24933e+008, 63, 8, Complete
NVS 5400M, 9900000, 0.0891415, 0.0320087, 0.12115, 1.11059e+008, 8.17167e+007, 63, 4, Complete
NVS 5400M, 9900000, 0.00335037, 0.0339284, 0.0372788, 2.9549e+009, 2.65566e+008, 31, 1024, Complete
