%time,field.O_x,field.O_y,field.O_t,field.I_t,field.Co_I_t,field.G_x,field.G_y,field.Co_gps_x,field.Co_gps_y
2223,-11.6015,11.6562,-2.03562,-2.17291,0.001225,-10.3233,13.5393,0.0001,0.0004
2224,-11.6052,11.6488,-2.03562,-2.17286,0.001225,-10.3233,13.5393,0.0001,0.0004
2225,-11.6198,11.6193,-2.03562,-2.17285,0.001225,-10.3233,13.5393,0.0001,0.0004
2226,-11.6221,11.6147,-2.03562,-2.1728,0.001225,-10.3233,13.5393,0.0001,0.0004
2227,-11.6385,11.5825,-2.03562,-2.17245,0.001225,-10.4208,13.3939,0.0001,0.0004
2228,-11.6486,11.562,-2.03484,-2.17255,0.001225,-10.4242,13.3888,0.0001,0.0004
2229,-11.656,11.5471,-2.03416,-2.17279,0.001225,-10.4242,13.3888,0.0001,0.0004
2230,-11.6667,11.5249,-2.03408,-2.17269,0.001225,-10.4242,13.3888,0.0001,0.0004
2231,-11.672,11.5138,-2.03408,-2.17243,0.001225,-10.4242,13.3888,0.0001,0.0004
2232,-11.6849,11.4887,-2.03408,-2.17191,0.001225,-10.4242,13.3888,0.0001,0.0004
2233,-11.6888,11.481,-2.03408,-2.17187,0.001225,-10.4242,13.3888,0.0001,0.0004
2234,-11.7027,11.4533,-2.03408,-2.17199,0.001225,-10.5005,13.2632,0.0001,0.0004
2235,-11.7049,11.449,-2.03408,-2.17207,0.001225,-10.5123,13.2437,0.0001,0.0004
2236,-11.7204,11.4169,-2.03408,-2.17166,0.001225,-10.5123,13.2437,0.0001,0.0004
2237,-11.7302,11.3982,-2.03408,-2.17137,0.001225,-10.5123,13.2437,0.0001,0.0004
2238,-11.7366,11.3859,-2.03408,-2.17129,0.001225,-10.5123,13.2437,0.0001,0.0004
2239,-11.748,11.3633,-2.03298,-2.17111,0.001225,-10.5123,13.2437,0.0001,0.0004
2240,-11.7524,11.3544,-2.03255,-2.17108,0.001225,-10.5123,13.2437,0.0001,0.0004
2241,-11.7648,11.3283,-2.03255,-2.17098,0.001225,-10.5123,13.2437,0.0001,0.0004
2242,-11.7673,11.3231,-2.03255,-2.17082,0.001225,-10.5123,13.2437,0.0001,0.0004
2243,-11.7823,11.2931,-2.03255,-2.1706,0.001225,-10.5903,13.1152,0.0001,0.0004
2244,-11.7845,11.2888,-2.03255,-2.17063,0.001225,-10.6024,13.0952,0.0001,0.0004
2245,-11.7989,11.2602,-2.03255,-2.17115,0.001225,-10.6024,13.0952,0.0001,0.0004
2246,-11.8099,11.2383,-2.03255,-2.17122,0.001225,-10.6024,13.0952,0.0001,0.0004
2247,-11.8147,11.2287,-2.03255,-2.17137,0.001225,-10.6024,13.0952,0.0001,0.0004
2248,-11.8235,11.2095,-2.03255,-2.17151,0.001225,-10.6024,13.0952,0.0001,0.0004
2249,-11.8256,11.205,-2.03255,-2.17147,0.001225,-10.6024,13.0952,0.0001,0.0004
2250,-11.8404,11.1755,-2.03255,-2.17082,0.001225,-10.6024,13.0952,0.0001,0.0004
2251,-11.8442,11.168,-2.03255,-2.17067,0.001225,-10.6024,13.0952,0.0001,0.0004
2252,-11.8572,11.142,-2.03255,-2.17075,0.001225,-10.6408,13.0359,0.0001,0.0004
2253,-11.8603,11.1359,-2.03255,-2.17083,0.001225,-10.6495,13.0224,0.0001,0.0004
2254,-11.8739,11.1094,-2.03255,-2.171,0.001225,-10.6495,13.0224,0.0001,0.0004
2255,-11.8861,11.084,-2.03255,-2.17036,0.001225,-10.6495,13.0224,0.0001,0.0004
2256,-11.8896,11.0769,-2.03255,-2.17016,0.001225,-10.6495,13.0224,0.0001,0.0004
2257,-11.9055,11.0463,-2.03255,-2.1683,0.001225,-10.6495,13.0224,0.0001,0.0004
2258,-11.9071,11.0432,-2.03255,-2.16808,0.001225,-10.6495,13.0224,0.0001,0.0004
2259,-11.9235,11.0086,-2.02948,-2.16683,0.001225,-10.6495,13.0224,0.0001,0.0004
2260,-11.9282,10.9993,-2.02907,-2.16665,0.001225,-10.6495,13.0224,0.0001,0.0004
2261,-11.9409,10.9739,-2.02795,-2.16565,0.001225,-10.7588,12.8565,0.0001,0.0004
2262,-11.9457,10.9636,-2.02795,-2.16476,0.001225,-10.8002,12.7937,0.0001,0.0004
2263,-11.958,10.9372,-2.02795,-2.16087,0.001225,-10.8002,12.7937,0.0001,0.0004
2264,-11.9739,10.9049,-2.02391,-2.15293,0.001225,-10.8002,12.7937,0.0001,0.0004
2265,-11.9761,10.9004,-2.02335,-2.15159,0.001225,-10.8002,12.7937,0.0001,0.0004
2266,-11.9943,10.8646,-2.01723,-2.13982,0.001225,-10.8002,12.7937,0.0001,0.0004
2267,-12,10.852,-2.01359,-2.13635,0.001225,-10.8002,12.7937,0.0001,0.0004
2268,-12.0115,10.8278,-2.00647,-2.13057,0.001225,-10.8002,12.7937,0.0001,0.0004
2269,-12.0171,10.8151,-2.00267,-2.12812,0.001225,-10.8002,12.7937,0.0001,0.0004
2270,-12.0277,10.7922,-1.99573,-2.1236,0.001225,-10.8379,12.7429,0.0001,0.0004
2271,-12.0334,10.7794,-1.99346,-2.12166,0.001225,-10.8592,12.7141,0.0001,0.0004
2272,-12.0431,10.7578,-1.9896,-2.12026,0.001225,-10.8592,12.7141,0.0001,0.0004
2273,-12.0563,10.7269,-1.98518,-2.12025,0.001225,-10.8592,12.7141,0.0001,0.0004
2274,-12.0612,10.7155,-1.98437,-2.11964,0.001225,-10.8592,12.7141,0.0001,0.0004
2275,-12.0675,10.7009,-1.98346,-2.11871,0.001225,-10.8592,12.7141,0.0001,0.0004
2276,-12.0732,10.6879,-1.98346,-2.11833,0.001225,-10.8592,12.7141,0.0001,0.0004
2277,-12.0805,10.6708,-1.98346,-2.11827,0.001225,-10.8592,12.7141,0.0001,0.0004
2278,-12.0868,10.6572,-1.98346,-2.11853,0.001225,-10.8592,12.7141,0.0001,0.0004
2279,-12.0945,10.6406,-1.98346,-2.11865,0.001225,-10.9448,12.5778,0.0001,0.0004
2280,-12.1005,10.6261,-1.98346,-2.11818,0.001225,-11.0177,12.4619,0.0001,0.0004
2281,-12.1074,10.6095,-1.98346,-2.11755,0.001225,-11.0177,12.4619,0.0001,0.0004
2282,-12.1212,10.5783,-1.98193,-2.11696,0.001225,-11.0177,12.4619,0.0001,0.0004
2283,-12.1281,10.5622,-1.98193,-2.11702,0.001225,-11.0177,12.4619,0.0001,0.0004
2284,-12.1349,10.5462,-1.98193,-2.11707,0.001225,-11.0177,12.4619,0.0001,0.0004
2285,-12.1429,10.5282,-1.98193,-2.11683,0.001225,-11.0177,12.4619,0.0001,0.0004
2286,-12.1503,10.5117,-1.98193,-2.11618,0.001225,-11.0177,12.4619,0.0001,0.0004
2287,-12.1587,10.493,-1.98193,-2.11571,0.001225,-11.0177,12.4619,0.0001,0.0004
2288,-12.1657,10.4773,-1.98193,-2.11539,0.001225,-11.0308,12.4281,0.0001,0.0004
2289,-12.1742,10.4569,-1.98107,-2.11457,0.001225,-11.0471,12.3861,0.0001,0.0004
2290,-12.189,10.422,-1.98039,-2.11189,0.001225,-11.0471,12.3861,0.0001,0.0004
2291,-12.1961,10.4054,-1.98039,-2.11073,0.001225,-11.0471,12.3861,0.0001,0.0004
2292,-12.2052,10.385,-1.97858,-2.11045,0.001225,-11.0471,12.3861,0.0001,0.0004
2293,-12.2115,10.3709,-1.97733,-2.10985,0.001225,-11.0471,12.3861,0.0001,0.0004
2294,-12.2204,10.3498,-1.97638,-2.10847,0.001225,-11.0471,12.3861,0.0001,0.0004
2295,-12.2259,10.3366,-1.97579,-2.10725,0.001225,-11.0471,12.3861,0.0001,0.0004
2296,-12.2351,10.3148,-1.97482,-2.10444,0.001225,-11.0471,12.3861,0.0001,0.0004
2297,-12.2482,10.2843,-1.97269,-2.09745,0.001225,-11.155,12.173,0.0001,0.0004
2298,-12.2503,10.2794,-1.97227,-2.09583,0.001225,-11.1721,12.1393,0.0001,0.0004
2299,-12.2651,10.2439,-1.9654,-2.08015,0.001225,-11.1721,12.1393,0.0001,0.0004
2300,-12.2708,10.2305,-1.96199,-2.0729,0.001225,-11.1721,12.1393,0.0001,0.0004
2301,-12.2784,10.2112,-1.95353,-2.05695,0.001225,-11.1721,12.1393,0.0001,0.0004
2302,-12.282,10.2026,-1.94971,-2.0486,0.001225,-11.1721,12.1393,0.0001,0.0004
2303,-12.2916,10.1758,-1.93556,-2.02814,0.001225,-11.1721,12.1393,0.0001,0.0004
2304,-12.3016,10.1474,-1.91634,-2.00469,0.001225,-11.1721,12.1393,0.0001,0.0004
2305,-12.305,10.1391,-1.90971,-1.99751,0.001225,-11.1721,12.1393,0.0001,0.0004
2306,-12.3146,10.109,-1.88467,-1.9726,0.001225,-11.2184,12.0677,0.0001,0.0004
2307,-12.3162,10.1045,-1.88064,-1.96863,0.001225,-11.2257,12.0563,0.0001,0.0004
2308,-12.3258,10.0721,-1.85201,-1.94268,0.001225,-11.2257,12.0563,0.0001,0.0004
2309,-12.3294,10.0638,-1.84387,-1.93558,0.001225,-11.2257,12.0563,0.0001,0.0004
2310,-12.3351,10.0404,-1.82353,-1.91759,0.001225,-11.2257,12.0563,0.0001,0.0004
2311,-12.3374,10.0344,-1.81779,-1.91282,0.001225,-11.2257,12.0563,0.0001,0.0004
2312,-12.3419,10.0114,-1.7981,-1.89673,0.001225,-11.2257,12.0563,0.0001,0.0004
2313,-12.3468,9.99013,-1.78168,-1.88386,0.001225,-11.2257,12.0563,0.0001,0.0004
2314,-12.3485,9.98374,-1.77685,-1.88047,0.001225,-11.2257,12.0563,0.0001,0.0004
2315,-12.3534,9.96081,-1.76053,-1.86973,0.001225,-11.3341,11.8337,0.0001,0.0004
2316,-12.3543,9.95731,-1.75797,-1.86822,0.001225,-11.3514,11.7981,0.0001,0.0004
2317,-12.3595,9.93048,-1.74498,-1.86054,0.001225,-11.3514,11.7981,0.0001,0.0004
2318,-12.3606,9.9252,-1.74262,-1.85959,0.001225,-11.3514,11.7981,0.0001,0.0004
2319,-12.3648,9.89816,-1.73326,-1.85751,0.001225,-11.3514,11.7981,0.0001,0.0004
2320,-12.3684,9.87551,-1.7302,-1.85692,0.001225,-11.3514,11.7981,0.0001,0.0004
2321,-12.3702,9.86376,-1.72914,-1.8567,0.001225,-11.3514,11.7981,0.0001,0.0004
2322,-12.3748,9.83524,-1.72779,-1.85665,0.001225,-11.3514,11.7981,0.0001,0.0004
2323,-12.3762,9.82603,-1.72741,-1.85668,0.001225,-11.3514,11.7981,0.0001,0.0004
2324,-12.3819,9.79133,-1.72608,-1.85707,0.001225,-11.3734,11.7433,0.0001,0.0004
2325,-12.3828,9.7857,-1.72586,-1.85719,0.001225,-11.377,11.7344,0.0001,0.0004
2326,-12.3887,9.74382,-1.72713,-1.85721,0.001225,-11.377,11.7344,0.0001,0.0004
2327,-12.3922,9.72311,-1.72728,-1.85703,0.001225,-11.377,11.7344,0.0001,0.0004
2328,-12.3948,9.7088,-1.72728,-1.85714,0.001225,-11.377,11.7344,0.0001,0.0004
2329,-12.3995,9.67969,-1.72728,-1.85753,0.001225,-11.377,11.7344,0.0001,0.0004
2330,-12.402,9.66457,-1.72728,-1.85747,0.001225,-11.377,11.7344,0.0001,0.0004
2331,-12.4069,9.63181,-1.72728,-1.8567,0.001225,-11.4467,11.5382,0.0001,0.0004
2332,-12.4083,9.62176,-1.72728,-1.85646,0.001225,-11.4681,11.4779,0.0001,0.0004
2333,-12.4141,9.58611,-1.72728,-1.85604,0.001225,-11.4683,11.4772,0.0001,0.0004
2334,-12.4149,9.58148,-1.72728,-1.85607,0.001225,-11.4683,11.4772,0.0001,0.0004
2335,-12.4208,9.54455,-1.72576,-1.85612,0.001225,-11.4683,11.4772,0.0001,0.0004
2336,-12.424,9.52308,-1.72575,-1.85612,0.001225,-11.4683,11.4772,0.0001,0.0004
2337,-12.426,9.50925,-1.72575,-1.85601,0.001225,-11.4683,11.4772,0.0001,0.0004
2338,-12.4301,9.48511,-1.72575,-1.85609,0.001225,-11.4683,11.4772,0.0001,0.0004
2339,-12.4315,9.47618,-1.72575,-1.85603,0.001225,-11.4683,11.4772,0.0001,0.0004
2340,-12.4354,9.44805,-1.72575,-1.85602,0.001225,-11.4888,11.4,0.0001,0.0004
2341,-12.4361,9.44325,-1.72575,-1.85605,0.001225,-11.4926,11.3855,0.0001,0.0004
2342,-12.4414,9.41095,-1.72575,-1.85577,0.001225,-11.4952,11.3758,0.0001,0.0004
2343,-12.4421,9.40633,-1.72575,-1.85591,0.001225,-11.4952,11.3758,0.0001,0.0004
2344,-12.4461,9.37724,-1.72575,-1.856,0.001225,-11.4952,11.3758,0.0001,0.0004
2345,-12.4498,9.35342,-1.72575,-1.85603,0.001225,-11.4952,11.3758,0.0001,0.0004
2346,-12.4514,9.34318,-1.72575,-1.85586,0.001225,-11.4952,11.3758,0.0001,0.0004
2347,-12.4559,9.31513,-1.72575,-1.85591,0.001225,-11.4952,11.3758,0.0001,0.0004
2348,-12.4568,9.30912,-1.72575,-1.85583,0.001225,-11.4952,11.3758,0.0001,0.0004
2349,-12.4626,9.27608,-1.72575,-1.85564,0.001225,-11.5311,11.1853,0.0001,0.0004
2350,-12.4639,9.26715,-1.72575,-1.8555,0.001225,-11.5423,11.1255,0.0001,0.0004
2351,-12.468,9.2369,-1.72575,-1.85562,0.001225,-11.5423,11.1255,0.0001,0.0004
2352,-12.4692,9.22931,-1.72575,-1.85564,0.001225,-11.5423,11.1255,0.0001,0.0004
2353,-12.4739,9.19973,-1.72575,-1.85586,0.001225,-11.5423,11.1255,0.0001,0.0004
2354,-12.4773,9.1776,-1.72575,-1.85572,0.001225,-11.5423,11.1255,0.0001,0.0004
2355,-12.4781,9.17188,-1.72575,-1.85563,0.001225,-11.5423,11.1255,0.0001,0.0004
2356,-12.4836,9.13796,-1.72575,-1.8552,0.001225,-11.5423,11.1255,0.0001,0.0004
2357,-12.4841,9.13471,-1.72575,-1.8552,0.001225,-11.5423,11.1255,0.0001,0.0004
2358,-12.49,9.09754,-1.72422,-1.85537,0.001225,-11.5508,11.059,0.0004,0.0004
2359,-12.4915,9.0874,-1.72422,-1.85539,0.001225,-11.554,11.0336,0.0004,0.0004
2360,-12.4951,9.0615,-1.72422,-1.85536,0.001225,-11.554,11.0336,0.0004,0.0004
2361,-12.4967,9.05103,-1.72422,-1.85544,0.001225,-11.554,11.0336,0.0004,0.0004
2362,-12.5003,9.02644,-1.72422,-1.85572,0.001225,-11.554,11.0336,0.0004,0.0004
2363,-12.5051,8.99639,-1.72422,-1.85575,0.001225,-11.554,11.0336,0.0004,0.0004
2364,-12.5057,8.99238,-1.72422,-1.85573,0.001225,-11.554,11.0336,0.0004,0.0004
2365,-12.5112,8.95931,-1.72422,-1.85559,0.001225,-11.554,11.0336,0.0004,0.0004
2366,-12.5128,8.94776,-1.72368,-1.85567,0.001225,-11.554,11.0336,0.0004,0.0004
2367,-12.5157,8.92638,-1.72268,-1.85594,0.001225,-11.6175,10.8661,0.0004,0.0004
2368,-12.5177,8.91368,-1.72268,-1.85641,0.001225,-11.654,10.7696,0.0004,0.0004
2369,-12.5211,8.89232,-1.72268,-1.85681,0.001225,-11.654,10.7696,0.0004,0.0004
2370,-12.5231,8.8786,-1.72268,-1.85686,0.001225,-11.654,10.7696,0.0004,0.0004
2371,-12.5263,8.85726,-1.72268,-1.85701,0.001225,-11.654,10.7696,0.0004,0.0004
2372,-12.5323,8.82172,-1.72419,-1.8571,0.001225,-11.654,10.7696,0.0004,0.0004
2373,-12.5349,8.80527,-1.72422,-1.85721,0.001225,-11.654,10.7696,0.0004,0.0004
2374,-12.5383,8.78391,-1.72422,-1.85745,0.001225,-11.654,10.7696,0.0004,0.0004
2375,-12.5409,8.76709,-1.72422,-1.85749,0.001225,-11.654,10.7696,0.0004,0.0004
2376,-12.5441,8.74575,-1.72422,-1.85724,0.001225,-11.6635,10.7181,0.0001,0.0004
2377,-12.5469,8.72806,-1.7235,-1.85731,0.001225,-11.6714,10.6754,0.0001,0.0004
2378,-12.55,8.70759,-1.72268,-1.8574,0.001225,-11.6714,10.6754,0.0001,0.0004
2379,-12.5528,8.68918,-1.72268,-1.85752,0.001225,-11.6714,10.6754,0.0001,0.0004
2380,-12.5577,8.65657,-1.72268,-1.85731,0.001225,-11.6714,10.6754,0.0001,0.0004
2381,-12.56,8.64159,-1.72268,-1.8572,0.001225,-11.6714,10.6754,0.0001,0.0004
2382,-12.5625,8.62251,-1.72268,-1.85718,0.001225,-11.6714,10.6754,0.0001,0.0004
2383,-12.5649,8.60455,-1.72268,-1.85713,0.001225,-11.6714,10.6754,0.0001,0.0004
2384,-12.5682,8.58581,-1.72268,-1.85725,0.001225,-11.6714,10.6754,0.0001,0.0004
2385,-12.5711,8.56936,-1.72268,-1.85738,0.001225,-11.7102,10.5498,0.0001,0.0004
2386,-12.574,8.54997,-1.72268,-1.85764,0.001225,-11.7563,10.4004,0.0001,0.0004
2387,-12.5764,8.53431,-1.72268,-1.85763,0.001225,-11.7563,10.4004,0.0001,0.0004
2388,-12.5794,8.51421,-1.72268,-1.85724,0.001225,-11.7563,10.4004,0.0001,0.0004
2389,-12.5845,8.47986,-1.72183,-1.85761,0.001225,-11.7563,10.4004,0.0001,0.0004
2390,-12.5868,8.46421,-1.72115,-1.85799,0.001225,-11.7563,10.4004,0.0001,0.0004
2391,-12.5899,8.44223,-1.72208,-1.85826,0.001225,-11.7563,10.4004,0.0001,0.0004
2392,-12.5919,8.42816,-1.72268,-1.85821,0.001225,-11.7563,10.4004,0.0001,0.0004
2393,-12.5957,8.40539,-1.72268,-1.85816,0.001225,-11.7563,10.4004,0.0001,0.0004
2394,-12.598,8.39198,-1.72268,-1.85804,0.001225,-11.7649,10.3728,0.0001,0.0004
2395,-12.6012,8.36783,-1.72168,-1.85808,0.001225,-11.78,10.3241,0.0001,0.0004
2396,-12.606,8.33549,-1.72195,-1.85796,0.001225,-11.78,10.3241,0.0001,0.0004
2397,-12.6069,8.33012,-1.72217,-1.85791,0.001225,-11.78,10.3241,0.0001,0.0004
2398,-12.6127,8.29386,-1.7217,-1.85776,0.001225,-11.78,10.3241,0.0001,0.0004
2399,-12.6148,8.28061,-1.72115,-1.85776,0.001225,-11.78,10.3241,0.0001,0.0004
2400,-12.6183,8.25439,-1.72223,-1.85762,0.001225,-11.78,10.3241,0.0001,0.0004
2401,-12.6198,8.24357,-1.72268,-1.85763,0.001225,-11.78,10.3241,0.0001,0.0004
2402,-12.6241,8.21662,-1.72268,-1.85737,0.001225,-11.78,10.3241,0.0001,0.0004
2403,-12.6283,8.18904,-1.72268,-1.85743,0.001225,-11.8335,10.1177,0.0001,0.0004
2404,-12.6296,8.18047,-1.72268,-1.85744,0.001225,-11.8505,10.0522,0.0001,0.0004
2405,-12.6342,8.14973,-1.72174,-1.85775,0.001225,-11.8505,10.0522,0.0001,0.0004
2406,-12.635,8.1447,-1.72152,-1.85778,0.001225,-11.8505,10.0522,0.0001,0.0004
2407,-12.6395,8.11719,-1.72115,-1.85804,0.001225,-11.8505,10.0522,0.0001,0.0004
2408,-12.6407,8.11044,-1.72115,-1.85818,0.001225,-11.8505,10.0522,0.0001,0.0004
2409,-12.6442,8.08322,-1.72115,-1.85842,0.001225,-11.8505,10.0522,0.0001,0.0004
2410,-12.6451,8.07651,-1.72115,-1.85826,0.001225,-11.8505,10.0522,0.0001,0.0004
2411,-12.6494,8.04885,-1.72115,-1.85812,0.001225,-11.8505,10.0522,0.0001,0.0004
2412,-12.6535,8.02191,-1.72115,-1.85838,0.001225,-11.8678,9.99091,0.0001,0.0004
2413,-12.6548,8.01331,-1.72115,-1.85847,0.001225,-11.8732,9.97155,0.0001,0.0004
2414,-12.6594,7.98251,-1.72115,-1.85886,0.001225,-11.8732,9.97155,0.0001,0.0004
2415,-12.6601,7.9775,-1.72115,-1.85891,0.001225,-11.8732,9.97155,0.0001,0.0004
2416,-12.6659,7.9423,-1.72115,-1.85926,0.001225,-11.8732,9.97155,0.0001,0.0004
2417,-12.667,7.93616,-1.72115,-1.85924,0.001225,-11.8732,9.97155,0.0001,0.0004
2418,-12.6714,7.90291,-1.72115,-1.85953,0.001225,-11.8732,9.97155,0.0001,0.0004
2419,-12.6753,7.87877,-1.72115,-1.8594,0.001225,-11.9115,9.80562,0.0001,0.0004
2420,-12.6774,7.86623,-1.72115,-1.85927,0.001225,-11.9315,9.71898,0.0001,0.0004
2421,-12.6815,7.8383,-1.72115,-1.85954,0.001225,-11.9315,9.71898,0.0001,0.0004
2422,-12.6827,7.8294,-1.72115,-1.85956,0.001225,-11.9315,9.71898,0.0001,0.0004
2423,-12.6873,7.79883,-1.72115,-1.85973,0.001225,-11.9315,9.71898,0.0001,0.0004
2424,-12.688,7.79383,-1.72115,-1.85965,0.001225,-11.9315,9.71898,0.0001,0.0004
2425,-12.693,7.75873,-1.71974,-1.85951,0.001225,-11.9315,9.71898,0.0001,0.0004
2426,-12.6962,7.73715,-1.71961,-1.85973,0.001225,-11.9315,9.71898,0.0001,0.0004
2427,-12.6985,7.72134,-1.71961,-1.85975,0.001225,-11.9315,9.71898,0.0001,0.0004
2428,-12.7021,7.69866,-1.71961,-1.86001,0.001225,-11.9433,9.65673,0.0001,0.0004
2429,-12.704,7.68698,-1.71961,-1.86042,0.001225,-11.9494,9.62465,0.0001,0.0004
2430,-12.708,7.65964,-1.71961,-1.86101,0.001225,-11.9494,9.62465,0.0001,0.0004
2431,-12.7092,7.65165,-1.71961,-1.86108,0.001225,-11.9494,9.62465,0.0001,0.0004
2432,-12.7138,7.61951,-1.71961,-1.86133,0.001225,-11.9494,9.62465,0.0001,0.0004
2433,-12.7143,7.6156,-1.71961,-1.86119,0.001225,-11.9494,9.62465,0.0001,0.0004
2434,-12.7187,7.58875,-1.71961,-1.86134,0.001225,-11.9494,9.62465,0.0001,0.0004
2435,-12.7224,7.56533,-1.71961,-1.86165,0.001225,-11.9494,9.62465,0.0001,0.0004
2436,-12.7246,7.55158,-1.71961,-1.8617,0.001225,-11.9494,9.62465,0.0001,0.0004
2437,-12.7283,7.52383,-1.71961,-1.86133,0.001225,-12.0027,9.45627,0.0001,0.0004
2438,-12.7296,7.51455,-1.71961,-1.86086,0.001225,-12.0228,9.39306,0.0001,0.0004
2439,-12.734,7.48349,-1.71829,-1.85997,0.001225,-12.0305,9.36882,0.0001,0.0004
2440,-12.7347,7.4785,-1.71808,-1.85995,0.001225,-12.0305,9.36882,0.0001,0.0004
2441,-12.7405,7.44172,-1.71808,-1.85928,0.001225,-12.0305,9.36882,0.0001,0.0004
2442,-12.7413,7.43639,-1.71788,-1.85897,0.001225,-12.0305,9.36882,0.0001,0.0004
2443,-12.7456,7.4043,-1.71655,-1.85663,0.001225,-12.0305,9.36882,0.0001,0.0004
2444,-12.7497,7.37599,-1.71433,-1.854,0.001225,-12.0305,9.36882,0.0001,0.0004
2445,-12.7512,7.36515,-1.71348,-1.85298,0.001225,-12.0305,9.36882,0.0001,0.0004
2446,-12.756,7.33222,-1.7109,-1.84623,0.001225,-12.0407,9.30983,0.0001,0.0004
2447,-12.7569,7.326,-1.71041,-1.84417,0.001225,-12.0431,9.29576,0.0001,0.0004
2448,-12.7622,7.28747,-1.70305,-1.82694,0.001225,-12.0461,9.27885,0.0001,0.0004
2449,-12.7634,7.2775,-1.6996,-1.82223,0.001225,-12.0461,9.27885,0.0001,0.0004
2450,-12.768,7.24571,-1.6874,-1.80727,0.001225,-12.0461,9.27885,0.0001,0.0004
2451,-12.7685,7.2367,-1.6829,-1.80325,0.001225,-12.0461,9.27885,0.0001,0.0004
2452,-12.7716,7.20683,-1.66746,-1.78872,0.001225,-12.0461,9.27885,0.0001,0.0004
2453,-12.7738,7.17688,-1.65255,-1.77348,0.001225,-12.0461,9.27885,0.0001,0.0004
2454,-12.7746,7.17008,-1.64905,-1.77037,0.001225,-12.0461,9.27885,0.0001,0.0004
2455,-12.7767,7.13861,-1.63045,-1.75617,0.001225,-12.0898,9.09059,0.0001,0.0004
2456,-12.7772,7.12709,-1.62437,-1.75171,0.001225,-12.1125,8.9927,0.0001,0.0004
2457,-12.7786,7.10391,-1.61223,-1.74403,0.001225,-12.1125,8.9927,0.0001,0.0004
2458,-12.7789,7.09438,-1.60857,-1.74162,0.001225,-12.1125,8.9927,0.0001,0.0004
2459,-12.7802,7.07238,-1.59996,-1.73745,0.001225,-12.1125,8.9927,0.0001,0.0004
2460,-12.7801,7.06505,-1.59755,-1.73615,0.001225,-12.1125,8.9927,0.0001,0.0004
2461,-12.78,7.04918,-1.59229,-1.73462,0.001225,-12.1125,8.9927,0.0001,0.0004
2462,-12.7805,7.01979,-1.58812,-1.73419,0.001225,-12.1125,8.9927,0.0001,0.0004
2463,-12.7806,7.0168,-1.58769,-1.73424,0.001225,-12.1125,8.9927,0.0001,0.0004
2464,-12.7809,6.98243,-1.58462,-1.73487,0.001225,-12.1255,8.94075,0.0001,0.0004
2465,-12.7812,6.96871,-1.58462,-1.73506,0.001225,-12.1331,8.91011,0.0001,0.0004
2466,-12.7819,6.94595,-1.58462,-1.73522,0.001225,-12.1331,8.91011,0.0001,0.0004
2467,-12.7821,6.9309,-1.58462,-1.73555,0.001225,-12.1331,8.91011,0.0001,0.0004
2468,-12.7826,6.90749,-1.58462,-1.73568,0.001225,-12.1331,8.91011,0.0001,0.0004
2469,-12.7828,6.89141,-1.58462,-1.73564,0.001225,-12.1331,8.91011,0.0001,0.0004
2470,-12.7832,6.86803,-1.58462,-1.73588,0.001225,-12.1331,8.91011,0.0001,0.0004
2471,-12.7836,6.82797,-1.5831,-1.73624,0.001225,-12.1331,8.91011,0.0001,0.0004
2472,-12.7838,6.81009,-1.58309,-1.73652,0.001225,-12.1331,8.91011,0.0001,0.0004
2473,-12.7842,6.78813,-1.58309,-1.73698,0.001225,-12.1574,8.7727,0.0001,0.0004
2474,-12.784,6.77012,-1.58309,-1.73725,0.001225,-12.1779,8.65672,0.0001,0.0004
2475,-12.7839,6.74981,-1.58309,-1.73726,0.001225,-12.1779,8.65672,0.0001,0.0004
2476,-12.7843,6.73157,-1.58309,-1.73739,0.001225,-12.1779,8.65672,0.0001,0.0004
2477,-12.7848,6.71233,-1.58309,-1.73748,0.001225,-12.1779,8.65672,0.0001,0.0004
2478,-12.7848,6.69433,-1.58309,-1.73764,0.001225,-12.1779,8.65672,0.0001,0.0004
2479,-12.7853,6.65933,-1.58309,-1.73822,0.001225,-12.1779,8.65672,0.0001,0.0004
2480,-12.7859,6.64049,-1.58309,-1.73824,0.001225,-12.1779,8.65672,0.0001,0.0004
2481,-12.786,6.62214,-1.58309,-1.73812,0.001225,-12.1779,8.65672,0.0001,0.0004
2482,-12.7862,6.60613,-1.58309,-1.73829,0.001225,-12.1865,8.61467,0.0001,0.0004
2483,-12.7864,6.58744,-1.58223,-1.73879,0.001225,-12.1968,8.5645,0.0001,0.0004
2484,-12.7866,6.57276,-1.58155,-1.73923,0.001225,-12.1968,8.5645,0.0001,0.0004
2485,-12.7868,6.55357,-1.58155,-1.73953,0.001225,-12.1968,8.5645,0.0001,0.0004
2486,-12.787,6.53938,-1.58155,-1.73958,0.001225,-12.1968,8.5645,0.0001,0.0004
2487,-12.7867,6.5246,-1.58155,-1.73986,0.001225,-12.1968,8.5645,0.0001,0.0004
2488,-12.7872,6.49405,-1.58155,-1.74101,0.001225,-12.1968,8.5645,0.0001,0.0004
2489,-12.7876,6.47871,-1.58155,-1.74128,0.001225,-12.1968,8.5645,0.0001,0.0004
2490,-12.7876,6.45583,-1.58155,-1.74149,0.001225,-12.1968,8.5645,0.0001,0.0004
2491,-12.7876,6.44237,-1.58155,-1.74141,0.001225,-12.2113,8.46954,0.0001,0.0004
